group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.010668027,0.009705724,0.128,0.872,0.128,0.128,False,Adm,60
Oligodendrocytes,-0.010564841,0.009677057,0.129,0.871,0.129,0.1285,False,Adm,60
Neurons,0.008216335,0.011924233,0.757,0.243,0.243,0.16666666666666666,False,Adm,60
Oligodendrocyte Precursor Cells,0.0059155514,0.012067707,0.694,0.306,0.306,0.2015,False,Adm,60
Myocytes,0.008372271,0.022687001,0.64,0.36,0.36,0.2332,False,Adm,60
Endothelial Cells,-0.009275442,0.030473253,0.39,0.61,0.39,0.25933333333333336,False,Adm,60
Microglia,-0.0039414675,0.017704954,0.408,0.592,0.408,0.2805714285714286,False,Adm,60
Endocrine Cells,0.011702592,0.057447594,0.59,0.41,0.41,0.29675,False,Adm,60
Excitatory Neurons,0.003153283,0.013198063,0.59,0.41,0.41,0.30933333333333335,False,Adm,60
Astrocytes,0.0010003014,0.016992243,0.545,0.455,0.455,0.3239,False,Adm,60
Neural Stem Cells,0.00055570196,0.02049474,0.51,0.49,0.49,0.339,False,Adm,60
GABAergic Neurons,-0.0017359185,0.020405974,0.491,0.509,0.491,0.3516666666666666,False,Adm,60
