group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Astrocytes,-0.047238726,0.019487198,0.008,0.992,0.008,0.008,True,Gpr37l1,60
Neurons,0.02290442,0.011558422,0.976,0.024,0.024,0.016,True,Gpr37l1,60
Oligodendrocytes,-0.011557895,0.010024337,0.119,0.881,0.119,0.050333333333333334,False,Gpr37l1,60
Myocytes,-0.025704581,0.022724818,0.133,0.867,0.133,0.07100000000000001,False,Gpr37l1,60
Excitatory Neurons,0.0064991256,0.013465613,0.681,0.319,0.319,0.1206,False,Gpr37l1,60
Endothelial Cells,-0.013524463,0.029816406,0.323,0.677,0.323,0.15433333333333332,False,Gpr37l1,60
Medium Spiny Neurons,-0.0049108113,0.01009925,0.328,0.672,0.328,0.17914285714285713,False,Gpr37l1,60
Microglia,-0.0016394294,0.018290296,0.453,0.547,0.453,0.213375,False,Gpr37l1,60
Oligodendrocyte Precursor Cells,0.0014897848,0.012552161,0.544,0.456,0.456,0.24033333333333337,False,Gpr37l1,60
Neural Stem Cells,-0.00095906295,0.01978835,0.472,0.528,0.472,0.2635,False,Gpr37l1,60
GABAergic Neurons,0.0003282135,0.020751664,0.525,0.475,0.475,0.28272727272727277,False,Gpr37l1,60
Endocrine Cells,-0.0038382483,0.057473853,0.481,0.519,0.481,0.29925,False,Gpr37l1,60
