group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.01378757,0.009687022,0.067,0.933,0.067,0.067,False,Abca8b,60
Medium Spiny Neurons,-0.01198762,0.009744269,0.103,0.897,0.103,0.08499999999999999,False,Abca8b,60
Oligodendrocyte Precursor Cells,0.010219415,0.0120570725,0.797,0.203,0.203,0.12433333333333334,False,Abca8b,60
Neurons,0.007175778,0.011896947,0.727,0.273,0.273,0.1615,False,Abca8b,60
Myocytes,0.012746159,0.022692885,0.701,0.299,0.299,0.189,False,Abca8b,60
Microglia,-0.004715428,0.017708572,0.386,0.614,0.386,0.22183333333333333,False,Abca8b,60
Endothelial Cells,-0.008486915,0.030473253,0.395,0.605,0.395,0.24657142857142858,False,Abca8b,60
Excitatory Neurons,0.0018453314,0.013247811,0.558,0.442,0.442,0.271,False,Abca8b,60
Astrocytes,0.0008143768,0.01699763,0.543,0.457,0.457,0.2916666666666667,False,Abca8b,60
Endocrine Cells,-0.0052457103,0.05745045,0.469,0.531,0.469,0.3094,False,Abca8b,60
GABAergic Neurons,-0.0017635246,0.020454938,0.49,0.51,0.49,0.3258181818181818,False,Abca8b,60
Neural Stem Cells,-0.00013917562,0.020488309,0.494,0.506,0.494,0.33983333333333327,False,Abca8b,60
