group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.024786612,0.010035263,0.002,0.998,0.002,0.002,True,Id4,60
Neural Stem Cells,-0.039724488,0.019004181,0.02,0.98,0.02,0.011,True,Id4,60
Neurons,0.017182834,0.0115173,0.936,0.064,0.064,0.028666666666666663,True,Id4,60
Oligodendrocyte Precursor Cells,0.013082521,0.012060317,0.859,0.141,0.141,0.056749999999999995,False,Id4,60
Myocytes,-0.017154554,0.02271988,0.228,0.772,0.228,0.091,False,Id4,60
Oligodendrocytes,-0.0060929176,0.009871682,0.274,0.726,0.274,0.1215,False,Id4,60
Excitatory Neurons,0.0057712924,0.013316375,0.661,0.339,0.339,0.15257142857142858,False,Id4,60
Endocrine Cells,-0.013103168,0.057462085,0.414,0.586,0.414,0.18525,False,Id4,60
GABAergic Neurons,0.0026925702,0.020855311,0.562,0.438,0.438,0.21333333333333332,False,Id4,60
Endothelial Cells,-0.004269415,0.03008358,0.448,0.552,0.448,0.23679999999999998,False,Id4,60
Astrocytes,0.00029450524,0.017821852,0.525,0.475,0.475,0.25845454545454544,False,Id4,60
Microglia,0.00025993527,0.018026464,0.491,0.509,0.491,0.2778333333333333,False,Id4,60
