group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.0387157,0.022756055,0.049,0.951,0.049,0.049,True,Atf5,60
Oligodendrocytes,0.013665448,0.00990458,0.905,0.095,0.095,0.07200000000000001,False,Atf5,60
Oligodendrocyte Precursor Cells,0.012748537,0.012053046,0.851,0.149,0.149,0.09766666666666668,False,Atf5,60
Neurons,0.011739555,0.011834082,0.833,0.167,0.167,0.11500000000000002,False,Atf5,60
Endocrine Cells,-0.04287984,0.057457805,0.23,0.77,0.23,0.138,False,Atf5,60
Medium Spiny Neurons,-0.0064164153,0.00978132,0.263,0.737,0.263,0.15883333333333335,False,Atf5,60
Neural Stem Cells,0.01007833,0.02001739,0.693,0.307,0.307,0.18,False,Atf5,60
Astrocytes,0.006563462,0.017119233,0.666,0.334,0.334,0.19925,False,Atf5,60
Excitatory Neurons,0.0055081663,0.013274795,0.655,0.345,0.345,0.21544444444444444,False,Atf5,60
Endothelial Cells,-0.004140429,0.030188283,0.453,0.547,0.453,0.2392,False,Atf5,60
GABAergic Neurons,0.00019587562,0.020693144,0.522,0.478,0.478,0.2609090909090909,False,Atf5,60
Microglia,0.0015794834,0.017865198,0.519,0.481,0.481,0.27925,False,Atf5,60
