group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.012553181,0.009684705,0.083,0.917,0.083,0.083,False,Gpc4,60
Medium Spiny Neurons,-0.012152812,0.009715708,0.097,0.903,0.097,0.09,False,Gpc4,60
Endocrine Cells,-0.06645699,0.057459347,0.11,0.89,0.11,0.09666666666666666,False,Gpc4,60
Neural Stem Cells,-0.019537486,0.020318454,0.168,0.832,0.168,0.11449999999999999,False,Gpc4,60
Oligodendrocyte Precursor Cells,0.007048955,0.012067033,0.717,0.283,0.283,0.14819999999999997,False,Gpc4,60
Microglia,-0.005549958,0.017734408,0.373,0.627,0.373,0.18566666666666665,False,Gpc4,60
Excitatory Neurons,0.0036344745,0.013374528,0.601,0.399,0.399,0.21614285714285714,False,Gpc4,60
Endothelial Cells,-0.007498397,0.030218013,0.404,0.596,0.404,0.23962499999999998,False,Gpc4,60
GABAergic Neurons,-0.0054800515,0.020483546,0.409,0.591,0.409,0.2584444444444444,False,Gpc4,60
Myocytes,0.004145966,0.022702625,0.577,0.423,0.423,0.2749,False,Gpc4,60
Neurons,0.0014496278,0.011866539,0.565,0.435,0.435,0.2894545454545454,False,Gpc4,60
Astrocytes,-0.002559277,0.017112361,0.459,0.541,0.459,0.3035833333333333,False,Gpc4,60
