group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.059522714,0.010383191,0.0,1.0,0.0,0.0,True,Sgk1,60
Myocytes,0.050577827,0.022790352,0.989,0.011,0.011,0.0055,True,Sgk1,60
Microglia,-0.033624504,0.018343326,0.035,0.965,0.035,0.015333333333333332,True,Sgk1,60
Neurons,0.013069384,0.011825189,0.864,0.136,0.136,0.0455,True,Sgk1,60
Oligodendrocyte Precursor Cells,0.012519999,0.012060989,0.846,0.154,0.154,0.0672,False,Sgk1,60
Medium Spiny Neurons,-0.00752275,0.0100781545,0.236,0.764,0.236,0.09533333333333333,False,Sgk1,60
Endocrine Cells,-0.03644406,0.057434827,0.263,0.737,0.263,0.11928571428571429,False,Sgk1,60
Endothelial Cells,-0.009688362,0.030035473,0.383,0.617,0.383,0.15225,False,Sgk1,60
Astrocytes,0.003864338,0.017076407,0.614,0.386,0.386,0.17822222222222223,False,Sgk1,60
Neural Stem Cells,0.0047658295,0.020353243,0.595,0.405,0.405,0.20090000000000002,False,Sgk1,60
Excitatory Neurons,0.002509882,0.013385975,0.574,0.426,0.426,0.2213636363636364,False,Sgk1,60
GABAergic Neurons,-0.0013714839,0.020664293,0.496,0.504,0.496,0.24425000000000005,False,Sgk1,60
