group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,-0.1219856,0.019691095,0.0,1.0,0.0,0.0,True,Mlc1,60
Myocytes,0.04360173,0.022818174,0.97,0.03,0.03,0.015,True,Mlc1,60
Neurons,0.015978338,0.011632724,0.919,0.081,0.081,0.037,True,Mlc1,60
Oligodendrocytes,-0.008714067,0.009932025,0.184,0.816,0.184,0.07375,False,Mlc1,60
Medium Spiny Neurons,-0.00853383,0.009971726,0.2,0.8,0.2,0.099,False,Mlc1,60
Oligodendrocyte Precursor Cells,0.010014444,0.012074084,0.79,0.21,0.21,0.1175,False,Mlc1,60
Endothelial Cells,-0.019706577,0.029730497,0.255,0.745,0.255,0.13714285714285715,False,Mlc1,60
Microglia,-0.0063054715,0.018157924,0.361,0.639,0.361,0.165125,False,Mlc1,60
Excitatory Neurons,0.004186063,0.013389481,0.618,0.382,0.382,0.1892222222222222,False,Mlc1,60
Astrocytes,-0.00252789,0.017973104,0.462,0.538,0.462,0.2165,False,Mlc1,60
GABAergic Neurons,0.0004969207,0.020672198,0.526,0.474,0.474,0.23990909090909093,False,Mlc1,60
Endocrine Cells,-0.0029073043,0.05747069,0.489,0.511,0.489,0.26066666666666666,False,Mlc1,60
