group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.035673317,0.010432161,0.0,1.0,0.0,0.0,True,Ppp1r16b,60
Neurons,0.01689896,0.0117268525,0.931,0.069,0.069,0.0345,True,Ppp1r16b,60
Oligodendrocyte Precursor Cells,0.009324034,0.012082821,0.772,0.228,0.228,0.09900000000000002,False,Ppp1r16b,60
Neural Stem Cells,0.0118197845,0.020225765,0.716,0.284,0.284,0.14525,False,Ppp1r16b,60
Excitatory Neurons,0.0058607706,0.013623936,0.659,0.341,0.341,0.18439999999999998,False,Ppp1r16b,60
Endothelial Cells,-0.01044366,0.030068466,0.366,0.634,0.366,0.21466666666666664,False,Ppp1r16b,60
Astrocytes,0.003352164,0.017191706,0.6,0.4,0.4,0.2411428571428571,False,Ppp1r16b,60
Medium Spiny Neurons,0.0018594498,0.009859555,0.59,0.41,0.41,0.26225,False,Ppp1r16b,60
Endocrine Cells,0.008758507,0.057460867,0.562,0.438,0.438,0.2817777777777778,False,Ppp1r16b,60
Microglia,-0.0020520343,0.018065142,0.445,0.555,0.445,0.2981,False,Ppp1r16b,60
GABAergic Neurons,0.0018064291,0.02092794,0.548,0.452,0.452,0.3120909090909091,False,Ppp1r16b,60
Myocytes,-0.0006634038,0.022729166,0.509,0.491,0.491,0.327,False,Ppp1r16b,60
