group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.035125818,0.010230938,0.0,1.0,0.0,0.0,True,Ddit4,60
Myocytes,0.026960596,0.022731874,0.88,0.12,0.12,0.06,False,Ddit4,60
Astrocytes,-0.017360704,0.017324945,0.159,0.841,0.159,0.09300000000000001,False,Ddit4,60
Medium Spiny Neurons,-0.009826983,0.00999501,0.16,0.84,0.16,0.10975000000000001,False,Ddit4,60
Endothelial Cells,-0.02495393,0.029741377,0.202,0.798,0.202,0.1282,False,Ddit4,60
Neurons,0.009272372,0.011732744,0.783,0.217,0.217,0.143,False,Ddit4,60
Microglia,-0.011637751,0.018006252,0.264,0.736,0.264,0.16028571428571428,False,Ddit4,60
Oligodendrocyte Precursor Cells,0.0060759373,0.01208797,0.695,0.305,0.305,0.17837499999999998,False,Ddit4,60
Endocrine Cells,-0.028269151,0.057452705,0.325,0.675,0.325,0.19466666666666665,False,Ddit4,60
Neural Stem Cells,-0.0072750524,0.020057075,0.35,0.65,0.35,0.2102,False,Ddit4,60
GABAergic Neurons,-0.005522069,0.020699361,0.409,0.591,0.409,0.22827272727272724,False,Ddit4,60
Excitatory Neurons,0.0018210036,0.0134101445,0.557,0.443,0.443,0.24616666666666664,False,Ddit4,60
