group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neurons,0.024661602,0.011342568,0.98,0.02,0.02,0.02,True,Slc32a1,60
Medium Spiny Neurons,-0.016700294,0.010507977,0.048,0.952,0.048,0.034,True,Slc32a1,60
Oligodendrocyte Precursor Cells,0.018057529,0.012053375,0.935,0.065,0.065,0.044333333333333336,True,Slc32a1,60
Myocytes,-0.02573166,0.02274349,0.133,0.867,0.133,0.0665,False,Slc32a1,60
Neural Stem Cells,0.013347764,0.020159066,0.74,0.26,0.26,0.1052,False,Slc32a1,60
Oligodendrocytes,-0.0058551114,0.009874694,0.284,0.716,0.284,0.135,False,Slc32a1,60
Astrocytes,0.007638548,0.017140748,0.69,0.31,0.31,0.16,False,Slc32a1,60
Excitatory Neurons,0.0029457065,0.013286243,0.585,0.415,0.415,0.19187500000000002,False,Slc32a1,60
Endothelial Cells,-0.0061735134,0.030361304,0.423,0.577,0.423,0.21755555555555559,False,Slc32a1,60
GABAergic Neurons,0.003752096,0.023757221,0.574,0.426,0.426,0.23840000000000003,False,Slc32a1,60
Microglia,0.0028638914,0.017937535,0.554,0.446,0.446,0.2572727272727273,False,Slc32a1,60
Endocrine Cells,-0.006874435,0.05748641,0.457,0.543,0.457,0.2739166666666667,False,Slc32a1,60
