group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Microglia,-0.24776155,0.026499951,0.0,1.0,0.0,0.0,True,P2ry12,60
Myocytes,-0.04611609,0.022711787,0.018,0.982,0.018,0.009,True,P2ry12,60
Oligodendrocytes,-0.015640518,0.009766846,0.047,0.953,0.047,0.021666666666666667,True,P2ry12,60
Medium Spiny Neurons,-0.009779909,0.009823419,0.157,0.843,0.157,0.0555,False,P2ry12,60
Oligodendrocyte Precursor Cells,0.0070641534,0.012073079,0.717,0.283,0.283,0.101,False,P2ry12,60
Neurons,0.0066303923,0.011859204,0.716,0.284,0.284,0.13149999999999998,False,P2ry12,60
Endothelial Cells,-0.016636383,0.030314049,0.293,0.707,0.293,0.15457142857142855,False,P2ry12,60
Neural Stem Cells,0.0037622377,0.020351458,0.578,0.422,0.422,0.18799999999999997,False,P2ry12,60
Excitatory Neurons,0.002402308,0.013271413,0.569,0.431,0.431,0.21499999999999997,False,P2ry12,60
Endocrine Cells,0.0005692784,0.057465382,0.511,0.489,0.489,0.2424,False,P2ry12,60
Astrocytes,-0.0005914841,0.017094838,0.505,0.495,0.495,0.26536363636363636,False,P2ry12,60
GABAergic Neurons,-0.0010736535,0.02049839,0.5,0.5,0.5,0.28491666666666665,False,P2ry12,60
