group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.01170316,0.0096714925,0.103,0.897,0.103,0.103,False,Abcc6,60
Medium Spiny Neurons,-0.011102366,0.009707102,0.124,0.876,0.124,0.11349999999999999,False,Abcc6,60
Oligodendrocyte Precursor Cells,0.00915743,0.012050469,0.769,0.231,0.231,0.15266666666666664,False,Abcc6,60
Neurons,0.008197048,0.011928322,0.757,0.243,0.243,0.17525,False,Abcc6,60
Myocytes,0.00862376,0.022687,0.644,0.356,0.356,0.21139999999999998,False,Abcc6,60
Endothelial Cells,-0.01003831,0.030447276,0.38,0.62,0.38,0.23949999999999996,False,Abcc6,60
Microglia,-0.0043503395,0.017701086,0.396,0.604,0.396,0.26185714285714284,False,Abcc6,60
Endocrine Cells,0.011989802,0.057447813,0.592,0.408,0.408,0.28012499999999996,False,Abcc6,60
Excitatory Neurons,0.0030940825,0.013197241,0.588,0.412,0.412,0.29477777777777775,False,Abcc6,60
Neural Stem Cells,0.0025489347,0.020511882,0.552,0.448,0.448,0.31009999999999993,False,Abcc6,60
Astrocytes,0.00074962125,0.01698766,0.542,0.458,0.458,0.3235454545454545,False,Abcc6,60
GABAergic Neurons,-0.0016991049,0.020388255,0.491,0.509,0.491,0.33749999999999997,False,Abcc6,60
