group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.18448205,0.023160415,1.0,0.0,0.0,0.0,True,Jun,60
Neural Stem Cells,0.046833917,0.019076334,0.998,0.002,0.002,0.001,True,Jun,60
Endothelial Cells,-0.05586123,0.029402455,0.032,0.968,0.032,0.011333333333333334,True,Jun,60
Oligodendrocytes,0.010853718,0.01031419,0.857,0.143,0.143,0.04425,True,Jun,60
Endocrine Cells,-0.036800385,0.05746628,0.261,0.739,0.261,0.0876,False,Jun,60
Oligodendrocyte Precursor Cells,0.0070982906,0.012161729,0.717,0.283,0.283,0.12016666666666666,False,Jun,60
Neurons,0.0056745727,0.011552888,0.695,0.305,0.305,0.14657142857142857,False,Jun,60
Medium Spiny Neurons,-0.0047750366,0.009962666,0.331,0.669,0.331,0.169625,False,Jun,60
Microglia,0.0052888123,0.018405238,0.616,0.384,0.384,0.19344444444444445,False,Jun,60
Excitatory Neurons,0.0029352696,0.013814793,0.583,0.417,0.417,0.2158,False,Jun,60
Astrocytes,-0.0020513441,0.017319005,0.47,0.53,0.47,0.23890909090909093,False,Jun,60
GABAergic Neurons,0.0003735984,0.020886898,0.525,0.475,0.475,0.25858333333333333,False,Jun,60
