group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,-0.07038441,0.020094488,0.0,1.0,0.0,0.0,True,Anxa2,60
Oligodendrocytes,-0.012963894,0.009784455,0.079,0.921,0.079,0.0395,True,Anxa2,60
Medium Spiny Neurons,-0.010892643,0.009720524,0.127,0.873,0.127,0.06866666666666667,False,Anxa2,60
Neurons,0.008954879,0.011902479,0.77,0.23,0.23,0.10900000000000001,False,Anxa2,60
Oligodendrocyte Precursor Cells,0.0087452615,0.012053826,0.761,0.239,0.239,0.135,False,Anxa2,60
Myocytes,0.0066409796,0.022735033,0.615,0.385,0.385,0.17666666666666667,False,Anxa2,60
Excitatory Neurons,0.0030782938,0.013205537,0.587,0.413,0.413,0.21042857142857144,False,Anxa2,60
Endocrine Cells,-0.01002956,0.057450544,0.434,0.566,0.434,0.238375,False,Anxa2,60
Endothelial Cells,-0.0045353184,0.029911442,0.446,0.554,0.446,0.2614444444444445,False,Anxa2,60
Microglia,-0.00015015126,0.017779527,0.486,0.514,0.486,0.28390000000000004,False,Anxa2,60
Astrocytes,-0.00055409764,0.017167881,0.507,0.493,0.493,0.30290909090909096,False,Anxa2,60
GABAergic Neurons,-0.0010849828,0.020418303,0.5,0.5,0.5,0.31933333333333336,False,Anxa2,60
