group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neurons,0.044616483,0.01152211,1.0,0.0,0.0,0.0,True,Aldoc,60
Neural Stem Cells,-0.046828646,0.0186704,0.009,0.991,0.009,0.0045,True,Aldoc,60
Medium Spiny Neurons,0.016543994,0.010118862,0.945,0.055,0.055,0.021333333333333333,True,Aldoc,60
Oligodendrocyte Precursor Cells,0.018655512,0.012256861,0.939,0.061,0.061,0.03125,True,Aldoc,60
Excitatory Neurons,0.014329006,0.014293132,0.837,0.163,0.163,0.057600000000000005,False,Aldoc,60
Endothelial Cells,-0.02492302,0.028096449,0.189,0.811,0.189,0.0795,False,Aldoc,60
Endocrine Cells,-0.048256367,0.057512913,0.206,0.794,0.206,0.09757142857142857,False,Aldoc,60
GABAergic Neurons,0.011140856,0.021864807,0.689,0.311,0.311,0.12425,False,Aldoc,60
Myocytes,0.011401588,0.023113586,0.681,0.319,0.319,0.14588888888888887,False,Aldoc,60
Microglia,0.006008853,0.019782173,0.621,0.379,0.379,0.1692,False,Aldoc,60
Astrocytes,0.004479981,0.020337643,0.611,0.389,0.389,0.18918181818181817,False,Aldoc,60
Oligodendrocytes,0.0019834663,0.0103991665,0.581,0.419,0.419,0.20833333333333334,False,Aldoc,60
