group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,0.08449072,0.019004658,1.0,0.0,0.0,0.0,True,Meis2,60
Medium Spiny Neurons,-0.01972532,0.010443099,0.021,0.979,0.021,0.0105,True,Meis2,60
Oligodendrocyte Precursor Cells,0.014153696,0.012059979,0.883,0.117,0.117,0.046000000000000006,True,Meis2,60
Neurons,0.012988819,0.0118160555,0.86,0.14,0.14,0.0695,False,Meis2,60
Oligodendrocytes,-0.009367702,0.009773684,0.161,0.839,0.161,0.08780000000000002,False,Meis2,60
Myocytes,0.010993013,0.022755235,0.678,0.322,0.322,0.12683333333333335,False,Meis2,60
Endocrine Cells,0.015268101,0.057458576,0.611,0.389,0.389,0.1642857142857143,False,Meis2,60
Endothelial Cells,-0.00731413,0.030388454,0.407,0.593,0.407,0.19462500000000002,False,Meis2,60
GABAergic Neurons,0.0043107285,0.021221185,0.592,0.408,0.408,0.21833333333333335,False,Meis2,60
Astrocytes,0.00023477129,0.017129993,0.525,0.475,0.475,0.244,False,Meis2,60
Excitatory Neurons,0.0004730554,0.013394966,0.516,0.484,0.484,0.2658181818181818,False,Meis2,60
Microglia,0.00041261275,0.017866602,0.493,0.507,0.493,0.28475,False,Meis2,60
