group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,-0.2330911,0.05748596,0.0,1.0,0.0,0.0,True,Apod,60
Oligodendrocytes,-0.05639934,0.010851501,0.0,1.0,0.0,0.0,True,Apod,60
Medium Spiny Neurons,-0.009873017,0.009800481,0.154,0.846,0.154,0.051333333333333335,False,Apod,60
Neurons,0.009632554,0.0118671395,0.789,0.211,0.211,0.09125,False,Apod,60
Myocytes,0.01800766,0.023123087,0.769,0.231,0.231,0.1192,False,Apod,60
Oligodendrocyte Precursor Cells,0.008281542,0.0120530445,0.752,0.248,0.248,0.14066666666666666,False,Apod,60
Neural Stem Cells,0.009574119,0.020299986,0.68,0.32,0.32,0.1662857142857143,False,Apod,60
Microglia,-0.006099364,0.017822774,0.362,0.638,0.362,0.19074999999999998,False,Apod,60
Endothelial Cells,0.010006851,0.028935649,0.63,0.37,0.37,0.21066666666666667,False,Apod,60
Excitatory Neurons,0.0027857972,0.013231234,0.582,0.418,0.418,0.2314,False,Apod,60
Astrocytes,-0.0018454621,0.01733296,0.474,0.526,0.474,0.2534545454545455,False,Apod,60
GABAergic Neurons,-0.0007472383,0.020474814,0.505,0.495,0.495,0.27358333333333335,False,Apod,60
