group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011314835,0.00969305,0.116,0.884,0.116,0.116,False,Pdyn,60
Oligodendrocyte Precursor Cells,0.010370387,0.012052819,0.804,0.196,0.196,0.156,False,Pdyn,60
GABAergic Neurons,-0.013276462,0.020779915,0.262,0.738,0.262,0.19133333333333336,False,Pdyn,60
Medium Spiny Neurons,-0.0052543096,0.009687822,0.305,0.695,0.305,0.21975,False,Pdyn,60
Myocytes,0.008945612,0.022693694,0.649,0.351,0.351,0.246,False,Pdyn,60
Microglia,-0.004585082,0.017726114,0.39,0.61,0.39,0.27,False,Pdyn,60
Endothelial Cells,-0.008900241,0.030477807,0.393,0.607,0.393,0.28757142857142853,False,Pdyn,60
Excitatory Neurons,0.0035320146,0.0132287815,0.6,0.4,0.4,0.301625,False,Pdyn,60
Astrocytes,0.0005465931,0.017000033,0.538,0.462,0.462,0.3194444444444444,False,Pdyn,60
Neurons,-0.0007141082,0.011882282,0.479,0.521,0.479,0.33540000000000003,False,Pdyn,60
Neural Stem Cells,0.00088316464,0.020487716,0.518,0.482,0.482,0.3487272727272728,False,Pdyn,60
Endocrine Cells,-0.0017341104,0.057453137,0.498,0.502,0.498,0.3611666666666667,False,Pdyn,60
