group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.042289257,0.010147442,0.0,1.0,0.0,0.0,True,Prr5l,60
Medium Spiny Neurons,-0.011141625,0.009727753,0.124,0.876,0.124,0.062,False,Prr5l,60
Oligodendrocyte Precursor Cells,0.009439961,0.012051811,0.776,0.224,0.224,0.11599999999999999,False,Prr5l,60
Neurons,0.008399897,0.0119094495,0.759,0.241,0.241,0.14725,False,Prr5l,60
Endothelial Cells,-0.016230084,0.030271932,0.294,0.706,0.294,0.1766,False,Prr5l,60
Myocytes,0.007832173,0.022685474,0.632,0.368,0.368,0.2085,False,Prr5l,60
Excitatory Neurons,0.0029494404,0.013204369,0.586,0.414,0.414,0.23785714285714282,False,Prr5l,60
Neural Stem Cells,0.0031518699,0.020444946,0.566,0.434,0.434,0.26237499999999997,False,Prr5l,60
Microglia,-0.0017133474,0.017792383,0.453,0.547,0.453,0.2835555555555555,False,Prr5l,60
Endocrine Cells,0.006810499,0.05744894,0.546,0.454,0.454,0.3006,False,Prr5l,60
Astrocytes,0.00045605964,0.017033583,0.531,0.469,0.469,0.31590909090909086,False,Prr5l,60
GABAergic Neurons,-0.0016496762,0.020406215,0.492,0.508,0.492,0.3305833333333333,False,Prr5l,60
