group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.019290512,0.012108448,0.947,0.053,0.053,0.053,False,Rgcc,60
Oligodendrocytes,-0.011595632,0.009731163,0.108,0.892,0.108,0.0805,False,Rgcc,60
Neurons,0.011429164,0.011867742,0.826,0.174,0.174,0.11166666666666665,False,Rgcc,60
Medium Spiny Neurons,-0.007370402,0.0098188305,0.235,0.765,0.235,0.1425,False,Rgcc,60
Neural Stem Cells,-0.007685027,0.02031583,0.347,0.653,0.347,0.18339999999999998,False,Rgcc,60
Myocytes,-0.0078053796,0.022696983,0.355,0.645,0.355,0.21199999999999997,False,Rgcc,60
Excitatory Neurons,0.004412345,0.0132552935,0.628,0.372,0.372,0.23485714285714282,False,Rgcc,60
Microglia,-0.0035014586,0.017798224,0.416,0.584,0.416,0.25749999999999995,False,Rgcc,60
Endothelial Cells,-0.005237126,0.02999405,0.433,0.567,0.433,0.2769999999999999,False,Rgcc,60
Astrocytes,-0.0019605046,0.01720177,0.471,0.529,0.471,0.29639999999999994,False,Rgcc,60
Endocrine Cells,-0.000105429004,0.057453044,0.511,0.489,0.489,0.31390909090909086,False,Rgcc,60
GABAergic Neurons,-0.0008605101,0.020501744,0.503,0.497,0.497,0.3291666666666666,False,Rgcc,60
