group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,-0.028526027,0.020312738,0.094,0.906,0.094,0.094,False,Cldn10,60
Neurons,0.014576865,0.011815816,0.892,0.108,0.108,0.101,False,Cldn10,60
Endocrine Cells,-0.064903885,0.057458002,0.121,0.879,0.121,0.10766666666666667,False,Cldn10,60
Oligodendrocyte Precursor Cells,0.013710431,0.012053936,0.874,0.126,0.126,0.11225,False,Cldn10,60
Oligodendrocytes,-0.008544381,0.009756074,0.184,0.816,0.184,0.1266,False,Cldn10,60
Astrocytes,0.008597224,0.017608335,0.701,0.299,0.299,0.15533333333333332,False,Cldn10,60
Excitatory Neurons,0.0057587004,0.013276313,0.661,0.339,0.339,0.18157142857142855,False,Cldn10,60
Medium Spiny Neurons,-0.0034329302,0.009873659,0.378,0.622,0.378,0.206125,False,Cldn10,60
Endothelial Cells,-0.0058495365,0.030269127,0.427,0.573,0.427,0.2306666666666667,False,Cldn10,60
Myocytes,-0.0039242175,0.022700517,0.443,0.557,0.443,0.2519,False,Cldn10,60
Microglia,-0.0013956148,0.017880268,0.461,0.539,0.461,0.27090909090909093,False,Cldn10,60
GABAergic Neurons,0.00081404345,0.020508206,0.53,0.47,0.47,0.28750000000000003,False,Cldn10,60
