group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.1013096,0.022840956,1.0,0.0,0.0,0.0,True,Xist,60
Medium Spiny Neurons,-0.01764902,0.009803804,0.028,0.972,0.028,0.014,True,Xist,60
Oligodendrocytes,-0.010737803,0.009698609,0.128,0.872,0.128,0.052,False,Xist,60
Endocrine Cells,-0.051743563,0.057424087,0.178,0.822,0.178,0.08349999999999999,False,Xist,60
Neurons,0.009142982,0.011879763,0.778,0.222,0.222,0.1112,False,Xist,60
Oligodendrocyte Precursor Cells,0.007994646,0.012060316,0.748,0.252,0.252,0.13466666666666666,False,Xist,60
Neural Stem Cells,0.0062089376,0.020278307,0.628,0.372,0.372,0.16857142857142857,False,Xist,60
Endothelial Cells,-0.0070697768,0.030412775,0.409,0.591,0.409,0.198625,False,Xist,60
Excitatory Neurons,0.002797977,0.0132884635,0.582,0.418,0.418,0.223,False,Xist,60
Microglia,-0.0024081687,0.017810268,0.434,0.566,0.434,0.24410000000000004,False,Xist,60
Astrocytes,0.0004507514,0.017058196,0.531,0.469,0.469,0.2645454545454546,False,Xist,60
GABAergic Neurons,-0.0007403628,0.020504856,0.505,0.495,0.495,0.28375,False,Xist,60
