group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neurons,0.022615587,0.011386348,0.976,0.024,0.024,0.024,True,Ntsr2,60
Oligodendrocyte Precursor Cells,0.012143811,0.012085391,0.835,0.165,0.165,0.0945,False,Ntsr2,60
Myocytes,0.018803108,0.022774613,0.783,0.217,0.217,0.13533333333333333,False,Ntsr2,60
Neural Stem Cells,0.015886009,0.019609084,0.782,0.218,0.218,0.156,False,Ntsr2,60
Endocrine Cells,-0.041023195,0.057488576,0.24,0.76,0.24,0.1728,False,Ntsr2,60
Astrocytes,-0.01315046,0.019384976,0.251,0.749,0.251,0.18583333333333332,False,Ntsr2,60
Endothelial Cells,-0.01913158,0.029407728,0.257,0.743,0.257,0.19599999999999998,False,Ntsr2,60
Excitatory Neurons,0.008600297,0.013579455,0.739,0.261,0.261,0.204125,False,Ntsr2,60
Medium Spiny Neurons,-0.0042935857,0.010219537,0.351,0.649,0.351,0.22044444444444444,False,Ntsr2,60
GABAergic Neurons,0.0061306497,0.020911306,0.632,0.368,0.368,0.2352,False,Ntsr2,60
Oligodendrocytes,-0.0038351705,0.01022827,0.379,0.621,0.379,0.24827272727272726,False,Ntsr2,60
Microglia,0.004636686,0.01854272,0.598,0.402,0.402,0.26108333333333333,False,Ntsr2,60
