group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.010702536,0.009693863,0.128,0.872,0.128,0.128,False,Mfsd2a,60
Oligodendrocyte Precursor Cells,0.012449459,0.012071847,0.845,0.155,0.155,0.14150000000000001,False,Mfsd2a,60
Neurons,0.010294681,0.011907285,0.807,0.193,0.193,0.15866666666666668,False,Mfsd2a,60
Medium Spiny Neurons,-0.007888045,0.009748515,0.211,0.789,0.211,0.17175,False,Mfsd2a,60
Excitatory Neurons,0.0040589957,0.013210213,0.616,0.384,0.384,0.21420000000000003,False,Mfsd2a,60
Myocytes,0.0067362227,0.022688182,0.616,0.384,0.384,0.24250000000000002,False,Mfsd2a,60
Astrocytes,0.003623518,0.017138233,0.606,0.394,0.394,0.2641428571428572,False,Mfsd2a,60
Microglia,-0.004161278,0.017732773,0.402,0.598,0.402,0.28137500000000004,False,Mfsd2a,60
Endothelial Cells,-0.0061500883,0.030220699,0.423,0.577,0.423,0.29711111111111116,False,Mfsd2a,60
Endocrine Cells,0.008848662,0.057446014,0.564,0.436,0.436,0.31100000000000005,False,Mfsd2a,60
Neural Stem Cells,0.00040055905,0.02047091,0.509,0.491,0.491,0.3273636363636364,False,Mfsd2a,60
GABAergic Neurons,-0.0011176878,0.020408845,0.5,0.5,0.5,0.34175000000000005,False,Mfsd2a,60
