group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Microglia,-0.0628682,0.02147657,0.0,1.0,0.0,0.0,True,Cx3cr1,60
Oligodendrocytes,-0.01158593,0.00970139,0.107,0.893,0.107,0.0535,False,Cx3cr1,60
Medium Spiny Neurons,-0.009829042,0.009732341,0.154,0.846,0.154,0.08700000000000001,False,Cx3cr1,60
Oligodendrocyte Precursor Cells,0.0103962645,0.012053489,0.804,0.196,0.196,0.11425,False,Cx3cr1,60
Neurons,0.008737298,0.01190332,0.769,0.231,0.231,0.1376,False,Cx3cr1,60
Myocytes,0.009554807,0.022685947,0.658,0.342,0.342,0.17166666666666666,False,Cx3cr1,60
Endothelial Cells,-0.009690489,0.030421427,0.383,0.617,0.383,0.20185714285714287,False,Cx3cr1,60
Excitatory Neurons,0.0030971752,0.013217216,0.588,0.412,0.412,0.228125,False,Cx3cr1,60
Neural Stem Cells,0.003538324,0.02046032,0.575,0.425,0.425,0.25,False,Cx3cr1,60
Astrocytes,0.0016344901,0.017024303,0.556,0.444,0.444,0.2694,False,Cx3cr1,60
Endocrine Cells,0.0054710777,0.05745539,0.541,0.459,0.459,0.28663636363636363,False,Cx3cr1,60
GABAergic Neurons,-0.001281243,0.020416275,0.496,0.504,0.496,0.3040833333333333,False,Cx3cr1,60
