group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.14957911,0.01321095,0.0,1.0,0.0,0.0,True,Mal,60
Medium Spiny Neurons,-0.02565896,0.0098815765,0.002,0.998,0.002,0.001,True,Mal,60
Neural Stem Cells,0.017482754,0.01992791,0.803,0.197,0.197,0.06633333333333334,False,Mal,60
Myocytes,0.01672643,0.022785407,0.756,0.244,0.244,0.11075,False,Mal,60
Microglia,-0.010153719,0.018048435,0.289,0.711,0.289,0.1464,False,Mal,60
Endothelial Cells,-0.012892712,0.029627724,0.334,0.666,0.334,0.17766666666666667,False,Mal,60
Oligodendrocyte Precursor Cells,0.0030896445,0.012070505,0.608,0.392,0.392,0.20828571428571432,False,Mal,60
Endocrine Cells,-0.011005455,0.057433918,0.426,0.574,0.426,0.23550000000000001,False,Mal,60
Neurons,0.0018005522,0.011763283,0.574,0.426,0.426,0.25666666666666665,False,Mal,60
Excitatory Neurons,-0.0022025495,0.013315908,0.429,0.571,0.429,0.2739,False,Mal,60
Astrocytes,-0.0025289503,0.017223984,0.459,0.541,0.459,0.2907272727272727,False,Mal,60
GABAergic Neurons,-0.0021257245,0.02063952,0.479,0.521,0.479,0.30641666666666667,False,Mal,60
