group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.075942785,0.012579518,0.0,1.0,0.0,0.0,True,Ermn,60
Medium Spiny Neurons,-0.014135592,0.00979107,0.068,0.932,0.068,0.034,True,Ermn,60
Neurons,0.008545472,0.011855123,0.765,0.235,0.235,0.10099999999999999,False,Ermn,60
Neural Stem Cells,0.0139109045,0.020171095,0.751,0.249,0.249,0.138,False,Ermn,60
Oligodendrocyte Precursor Cells,0.0058996417,0.012052819,0.694,0.306,0.306,0.17160000000000003,False,Ermn,60
Endothelial Cells,-0.014826479,0.03037428,0.308,0.692,0.308,0.19433333333333336,False,Ermn,60
Microglia,-0.0074443384,0.017876301,0.344,0.656,0.344,0.21571428571428575,False,Ermn,60
Excitatory Neurons,0.0018344154,0.013244315,0.558,0.442,0.442,0.24400000000000002,False,Ermn,60
Astrocytes,0.0011258682,0.017112248,0.549,0.451,0.451,0.267,False,Ermn,60
Endocrine Cells,0.004504923,0.05742025,0.538,0.462,0.462,0.28650000000000003,False,Ermn,60
Myocytes,-0.0015562782,0.022695215,0.49,0.51,0.49,0.30500000000000005,False,Ermn,60
GABAergic Neurons,-0.0016229687,0.020497445,0.492,0.508,0.492,0.3205833333333334,False,Ermn,60
