group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.018271767,0.009975511,0.027,0.973,0.027,0.027,True,Dusp6,60
Microglia,0.023897637,0.01949914,0.888,0.112,0.112,0.0695,False,Dusp6,60
Neurons,0.008677737,0.011796217,0.769,0.231,0.231,0.12333333333333334,False,Dusp6,60
Oligodendrocytes,-0.007107373,0.009750046,0.232,0.768,0.232,0.1505,False,Dusp6,60
Endocrine Cells,-0.03557358,0.05746232,0.271,0.729,0.271,0.1746,False,Dusp6,60
Endothelial Cells,-0.015792705,0.030090002,0.298,0.702,0.298,0.19516666666666668,False,Dusp6,60
Neural Stem Cells,-0.0048837727,0.020414576,0.397,0.603,0.397,0.224,False,Dusp6,60
Myocytes,-0.004077514,0.022698157,0.441,0.559,0.441,0.251125,False,Dusp6,60
Astrocytes,0.0015014098,0.01717464,0.555,0.445,0.445,0.2726666666666666,False,Dusp6,60
Oligodendrocyte Precursor Cells,-0.0010336844,0.012112925,0.47,0.53,0.47,0.29239999999999994,False,Dusp6,60
Excitatory Neurons,0.00083161384,0.013694797,0.529,0.471,0.471,0.3086363636363636,False,Dusp6,60
GABAergic Neurons,-0.0006304591,0.020626951,0.505,0.495,0.495,0.32416666666666666,False,Dusp6,60
