group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.010637048,0.009706523,0.13,0.87,0.13,0.13,False,Maff,60
Oligodendrocytes,-0.010044989,0.009679955,0.136,0.864,0.136,0.133,False,Maff,60
Oligodendrocyte Precursor Cells,0.00993545,0.012048902,0.789,0.211,0.211,0.159,False,Maff,60
Neurons,0.008723873,0.011923629,0.767,0.233,0.233,0.1775,False,Maff,60
Myocytes,0.008350325,0.022687,0.64,0.36,0.36,0.21399999999999997,False,Maff,60
Excitatory Neurons,0.0033338747,0.013198293,0.594,0.406,0.406,0.246,False,Maff,60
Endothelial Cells,-0.007038723,0.030446818,0.409,0.591,0.409,0.2692857142857143,False,Maff,60
Endocrine Cells,0.011577786,0.05744759,0.588,0.412,0.412,0.287125,False,Maff,60
Microglia,-0.002997194,0.017719327,0.424,0.576,0.424,0.30233333333333334,False,Maff,60
Neural Stem Cells,0.002813704,0.020503672,0.559,0.441,0.441,0.3162,False,Maff,60
Astrocytes,0.0014659481,0.016995443,0.555,0.445,0.445,0.3279090909090909,False,Maff,60
GABAergic Neurons,-0.0016563436,0.020390656,0.492,0.508,0.492,0.34158333333333335,False,Maff,60
