group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,-0.049535476,0.020282239,0.01,0.99,0.01,0.01,True,Itgb5,60
Oligodendrocytes,-0.009982944,0.009742634,0.14,0.86,0.14,0.07500000000000001,False,Itgb5,60
Neurons,0.0111737475,0.011853442,0.819,0.181,0.181,0.11033333333333334,False,Itgb5,60
Microglia,0.018691804,0.02060946,0.816,0.184,0.184,0.12875,False,Itgb5,60
Medium Spiny Neurons,-0.008798081,0.009777189,0.189,0.811,0.189,0.14079999999999998,False,Itgb5,60
Oligodendrocyte Precursor Cells,0.009731031,0.0120596485,0.786,0.214,0.214,0.153,False,Itgb5,60
Myocytes,-0.015961183,0.022711549,0.245,0.755,0.245,0.16614285714285712,False,Itgb5,60
Endocrine Cells,-0.025506014,0.057458002,0.34,0.66,0.34,0.187875,False,Itgb5,60
Endothelial Cells,-0.009526764,0.030072208,0.383,0.617,0.383,0.20955555555555555,False,Itgb5,60
Excitatory Neurons,0.0036024537,0.013243146,0.601,0.399,0.399,0.2285,False,Itgb5,60
Astrocytes,-0.002011711,0.017201426,0.47,0.53,0.47,0.25045454545454543,False,Itgb5,60
GABAergic Neurons,-0.00085620664,0.020459596,0.503,0.497,0.497,0.27099999999999996,False,Itgb5,60
