group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011830238,0.009688182,0.098,0.902,0.098,0.098,False,Abcb8,60
Medium Spiny Neurons,-0.010579622,0.0097244205,0.131,0.869,0.131,0.1145,False,Abcb8,60
Oligodendrocyte Precursor Cells,0.009302941,0.012054381,0.772,0.228,0.228,0.15233333333333335,False,Abcb8,60
Neurons,0.007958923,0.011910048,0.751,0.249,0.249,0.1765,False,Abcb8,60
Endothelial Cells,-0.008363603,0.030472545,0.398,0.602,0.398,0.22080000000000002,False,Abcb8,60
Microglia,-0.004206764,0.0177143,0.401,0.599,0.401,0.25083333333333335,False,Abcb8,60
Endocrine Cells,0.012047288,0.0574486,0.592,0.408,0.408,0.2732857142857143,False,Abcb8,60
Excitatory Neurons,0.0031344688,0.013212779,0.59,0.41,0.41,0.290375,False,Abcb8,60
Myocytes,0.0029655907,0.022689464,0.555,0.445,0.445,0.3075555555555555,False,Abcb8,60
Astrocytes,0.0005569509,0.01700667,0.538,0.462,0.462,0.323,False,Abcb8,60
Neural Stem Cells,0.0009930737,0.020481749,0.519,0.481,0.481,0.33736363636363637,False,Abcb8,60
GABAergic Neurons,-0.0016192776,0.020417826,0.492,0.508,0.492,0.35024999999999995,False,Abcb8,60
