group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.023023156,0.010060819,0.012,0.988,0.012,0.012,True,Cpox,60
Medium Spiny Neurons,-0.011213967,0.009815738,0.124,0.876,0.124,0.068,False,Cpox,60
Oligodendrocyte Precursor Cells,0.010168954,0.012061887,0.794,0.206,0.206,0.11399999999999999,False,Cpox,60
Myocytes,0.014928689,0.02270955,0.727,0.273,0.273,0.15375,False,Cpox,60
Neurons,0.006511223,0.0118098,0.712,0.288,0.288,0.1806,False,Cpox,60
Microglia,-0.0061328853,0.017812368,0.361,0.639,0.361,0.21066666666666667,False,Cpox,60
Endothelial Cells,-0.009216186,0.030411154,0.39,0.61,0.39,0.23628571428571427,False,Cpox,60
Endocrine Cells,-0.016200732,0.057448935,0.4,0.6,0.4,0.25675,False,Cpox,60
Neural Stem Cells,0.0046638413,0.020318218,0.594,0.406,0.406,0.2733333333333333,False,Cpox,60
Excitatory Neurons,0.002819451,0.013352224,0.582,0.418,0.418,0.2878,False,Cpox,60
Astrocytes,0.0007788039,0.017054064,0.542,0.458,0.458,0.3032727272727273,False,Cpox,60
GABAergic Neurons,-0.00187101,0.020561475,0.486,0.514,0.486,0.3185,False,Cpox,60
