group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.0946151,0.022848245,1.0,0.0,0.0,0.0,True,Gjb6,60
Neurons,0.020208297,0.011732387,0.959,0.041,0.041,0.0205,True,Gjb6,60
Oligodendrocyte Precursor Cells,0.013645367,0.012050578,0.874,0.126,0.126,0.05566666666666667,False,Gjb6,60
Oligodendrocytes,-0.006072996,0.0098087825,0.274,0.726,0.274,0.11025000000000001,False,Gjb6,60
Excitatory Neurons,0.006693158,0.013312519,0.69,0.31,0.31,0.15020000000000003,False,Gjb6,60
Neural Stem Cells,0.009358763,0.020241138,0.678,0.322,0.322,0.17883333333333337,False,Gjb6,60
Endothelial Cells,0.0056000347,0.02981605,0.578,0.422,0.422,0.21357142857142858,False,Gjb6,60
Endocrine Cells,-0.009088302,0.057444762,0.438,0.562,0.438,0.241625,False,Gjb6,60
Astrocytes,0.0020134312,0.018462472,0.561,0.439,0.439,0.26355555555555554,False,Gjb6,60
Medium Spiny Neurons,0.00076425896,0.009851181,0.555,0.445,0.445,0.28169999999999995,False,Gjb6,60
GABAergic Neurons,0.0023388467,0.02054579,0.553,0.447,0.447,0.29672727272727273,False,Gjb6,60
Microglia,-0.0014665358,0.017972128,0.46,0.54,0.46,0.3103333333333333,False,Gjb6,60
