group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.01335474,0.012070398,0.866,0.134,0.134,0.134,False,Abi1,60
Myocytes,0.023500388,0.02274689,0.848,0.152,0.152,0.14300000000000002,False,Abi1,60
Medium Spiny Neurons,-0.008781045,0.010365379,0.2,0.8,0.2,0.162,False,Abi1,60
Neurons,0.008696176,0.011617094,0.77,0.23,0.23,0.17900000000000002,False,Abi1,60
Neural Stem Cells,0.013766578,0.019973185,0.751,0.249,0.249,0.193,False,Abi1,60
Oligodendrocytes,-0.006791643,0.0099344645,0.25,0.75,0.25,0.2025,False,Abi1,60
Excitatory Neurons,0.0064782863,0.013746628,0.676,0.324,0.324,0.2198571428571429,False,Abi1,60
Endocrine Cells,-0.027712485,0.057460867,0.329,0.671,0.329,0.2335,False,Abi1,60
Endothelial Cells,-0.00665562,0.030028464,0.413,0.587,0.413,0.25344444444444447,False,Abi1,60
GABAergic Neurons,6.574485e-05,0.02095726,0.519,0.481,0.481,0.2762,False,Abi1,60
Microglia,-0.00016918518,0.018279541,0.485,0.515,0.485,0.29518181818181816,False,Abi1,60
Astrocytes,-0.00058680965,0.017320607,0.506,0.494,0.494,0.31174999999999997,False,Abi1,60
