group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011348721,0.009671843,0.112,0.888,0.112,0.112,False,Serpine1,60
Medium Spiny Neurons,-0.010868174,0.009708477,0.127,0.873,0.127,0.1195,False,Serpine1,60
Oligodendrocyte Precursor Cells,0.009335472,0.012050019,0.773,0.227,0.227,0.15533333333333332,False,Serpine1,60
Neurons,0.008370922,0.01192531,0.758,0.242,0.242,0.177,False,Serpine1,60
Myocytes,0.008524768,0.022686888,0.644,0.356,0.356,0.21280000000000002,False,Serpine1,60
Endothelial Cells,-0.008188696,0.03048518,0.399,0.601,0.399,0.24383333333333335,False,Serpine1,60
Microglia,-0.0039500934,0.017717924,0.408,0.592,0.408,0.2672857142857143,False,Serpine1,60
Excitatory Neurons,0.0031553863,0.01319619,0.59,0.41,0.41,0.285125,False,Serpine1,60
Endocrine Cells,0.010595562,0.057447813,0.577,0.423,0.423,0.30044444444444446,False,Serpine1,60
Neural Stem Cells,0.0030999184,0.02050533,0.566,0.434,0.434,0.3138,False,Serpine1,60
Astrocytes,0.000942057,0.0169872,0.543,0.457,0.457,0.32681818181818184,False,Serpine1,60
GABAergic Neurons,-0.0016565681,0.020390887,0.492,0.508,0.492,0.3405833333333333,False,Serpine1,60
