group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011716114,0.00967196,0.102,0.898,0.102,0.102,False,Abcc9,60
Medium Spiny Neurons,-0.010619384,0.009707788,0.13,0.87,0.13,0.11599999999999999,False,Abcc9,60
Oligodendrocyte Precursor Cells,0.009580876,0.012049797,0.78,0.22,0.22,0.15066666666666664,False,Abcc9,60
Neurons,0.0083278585,0.011927115,0.758,0.242,0.242,0.1735,False,Abcc9,60
Myocytes,0.008463137,0.022687,0.642,0.358,0.358,0.2104,False,Abcc9,60
Endothelial Cells,-0.009397141,0.030392548,0.389,0.611,0.389,0.24016666666666667,False,Abcc9,60
Microglia,-0.0041568847,0.017704595,0.402,0.598,0.402,0.2632857142857143,False,Abcc9,60
Endocrine Cells,0.011868245,0.05744759,0.591,0.409,0.409,0.2815,False,Abcc9,60
Excitatory Neurons,0.0031375822,0.01319642,0.59,0.41,0.41,0.29577777777777775,False,Abcc9,60
Neural Stem Cells,0.0024391182,0.020505821,0.549,0.451,0.451,0.3113,False,Abcc9,60
Astrocytes,0.00092593837,0.01698858,0.543,0.457,0.457,0.3245454545454545,False,Abcc9,60
GABAergic Neurons,-0.001591221,0.02038909,0.492,0.508,0.492,0.33849999999999997,False,Abcc9,60
