group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,-0.11470082,0.0574769,0.024,0.976,0.024,0.024,True,Rnaset2a,60
Neural Stem Cells,-0.022598496,0.02011247,0.131,0.869,0.131,0.0775,False,Rnaset2a,60
Myocytes,-0.021201327,0.022817817,0.184,0.816,0.184,0.11299999999999999,False,Rnaset2a,60
Oligodendrocyte Precursor Cells,0.01061275,0.012075543,0.809,0.191,0.191,0.1325,False,Rnaset2a,60
Neurons,0.007761889,0.011768212,0.746,0.254,0.254,0.1568,False,Rnaset2a,60
Medium Spiny Neurons,-0.006798474,0.009870565,0.256,0.744,0.256,0.17333333333333334,False,Rnaset2a,60
Oligodendrocytes,-0.0056983936,0.009871332,0.294,0.706,0.294,0.19057142857142859,False,Rnaset2a,60
Excitatory Neurons,0.0044555343,0.013283786,0.628,0.372,0.372,0.21325,False,Rnaset2a,60
Endothelial Cells,-0.0072756633,0.029691178,0.406,0.594,0.406,0.2346666666666667,False,Rnaset2a,60
GABAergic Neurons,-0.0051849815,0.020680342,0.413,0.587,0.413,0.2525,False,Rnaset2a,60
Astrocytes,0.0020768684,0.0172953,0.564,0.436,0.436,0.2691818181818182,False,Rnaset2a,60
Microglia,-0.0019684066,0.019627139,0.451,0.549,0.451,0.2843333333333333,False,Rnaset2a,60
