group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.27662155,0.023564383,1.0,0.0,0.0,0.0,True,Aldoa,60
Neural Stem Cells,-0.08363386,0.019114733,0.0,1.0,0.0,0.0,True,Aldoa,60
Oligodendrocytes,0.026637524,0.011024371,0.992,0.008,0.008,0.0026666666666666666,True,Aldoa,60
Oligodendrocyte Precursor Cells,0.028599516,0.0122539485,0.991,0.009,0.009,0.00425,True,Aldoa,60
Neurons,0.027138684,0.011064729,0.988,0.012,0.012,0.0058000000000000005,True,Aldoa,60
Excitatory Neurons,0.023698626,0.0176467,0.902,0.098,0.098,0.021166666666666667,True,Aldoa,60
Microglia,0.021662664,0.019697482,0.86,0.14,0.14,0.038142857142857145,True,Aldoa,60
Astrocytes,0.019095154,0.018356357,0.847,0.153,0.153,0.052500000000000005,False,Aldoa,60
Endocrine Cells,0.05641462,0.05816832,0.823,0.177,0.177,0.06633333333333333,False,Aldoa,60
Endothelial Cells,0.019425783,0.028419511,0.75,0.25,0.25,0.0847,False,Aldoa,60
GABAergic Neurons,0.015674047,0.025383102,0.717,0.283,0.283,0.10272727272727272,False,Aldoa,60
Medium Spiny Neurons,-0.0039050062,0.012079953,0.387,0.613,0.387,0.12641666666666665,False,Aldoa,60
