,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Myocytes,0.0493826,0.01889168,0.997,0.003,0.003,0.003,True,Slc2a1
Oligodendrocyte Precursor Cells,0.015591494,0.011363428,0.915,0.085,0.085,0.044000000000000004,True,Slc2a1
Endothelial Cells,0.025620472,0.029379422,0.807,0.193,0.193,0.09366666666666668,False,Slc2a1
Neurons,0.011600604,0.013773302,0.799,0.201,0.201,0.12050000000000001,False,Slc2a1
Endocrine Cells,0.014592059,0.027930487,0.709,0.291,0.291,0.15460000000000002,False,Slc2a1
Medium Spiny Neurons,0.004752757,0.009538889,0.706,0.294,0.294,0.17783333333333332,False,Slc2a1
Excitatory Neurons,0.0056366487,0.012465349,0.667,0.333,0.333,0.19999999999999998,False,Slc2a1
Astrocytes,0.0036584414,0.016519416,0.612,0.388,0.388,0.22349999999999998,False,Slc2a1
Neural Stem Cells,0.005000903,0.021397356,0.595,0.405,0.405,0.24366666666666661,False,Slc2a1
Microglia,0.0015814924,0.018144734,0.518,0.482,0.482,0.26749999999999996,False,Slc2a1
Oligodendrocytes,0.00017401946,0.010237267,0.514,0.486,0.486,0.2873636363636363,False,Slc2a1
GABAergic Neurons,-0.00064036,0.019520482,0.505,0.495,0.495,0.30466666666666664,False,Slc2a1
