,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Myocytes,0.02822609,0.01881824,0.936,0.064,0.064,0.064,False,Ccnd1
Oligodendrocyte Precursor Cells,0.0132929785,0.011792392,0.873,0.127,0.127,0.0955,False,Ccnd1
Oligodendrocytes,0.010291737,0.010275632,0.848,0.152,0.152,0.11433333333333333,False,Ccnd1
Neurons,0.01080896,0.013762636,0.782,0.218,0.218,0.14024999999999999,False,Ccnd1
Neural Stem Cells,0.010746826,0.0214474,0.693,0.307,0.307,0.17359999999999998,False,Ccnd1
Astrocytes,0.0060867257,0.016260946,0.661,0.339,0.339,0.20116666666666663,False,Ccnd1
Excitatory Neurons,0.005112368,0.01249637,0.654,0.346,0.346,0.22185714285714284,False,Ccnd1
Endothelial Cells,-0.007099532,0.031005139,0.409,0.591,0.409,0.24525,False,Ccnd1
Medium Spiny Neurons,0.0013694947,0.009548538,0.57,0.43,0.43,0.2657777777777778,False,Ccnd1
Endocrine Cells,0.0019803476,0.028125416,0.537,0.463,0.463,0.2855,False,Ccnd1
Microglia,0.00026415463,0.018170297,0.491,0.509,0.491,0.30418181818181816,False,Ccnd1
GABAergic Neurons,-0.0007460951,0.019530714,0.505,0.495,0.495,0.32008333333333333,False,Ccnd1
