,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Oligodendrocyte Precursor Cells,0.01315825,0.011258887,0.882,0.118,0.118,0.118,False,Prom1
Neurons,0.009742493,0.013813501,0.759,0.241,0.241,0.1795,False,Prom1
Endothelial Cells,-0.015544165,0.030576823,0.305,0.695,0.305,0.2213333333333333,False,Prom1
Excitatory Neurons,0.004990236,0.012436315,0.654,0.346,0.346,0.25249999999999995,False,Prom1
Astrocytes,0.0056450753,0.01627332,0.649,0.351,0.351,0.27219999999999994,False,Prom1
Medium Spiny Neurons,0.0019669828,0.009546173,0.598,0.402,0.402,0.29383333333333334,False,Prom1
Endocrine Cells,0.005584984,0.027788552,0.587,0.413,0.413,0.31085714285714283,False,Prom1
Myocytes,0.0033610475,0.018715743,0.574,0.426,0.426,0.32525,False,Prom1
Neural Stem Cells,0.0022697572,0.02153344,0.539,0.461,0.461,0.3403333333333333,False,Prom1
Microglia,-0.000890688,0.018074792,0.468,0.532,0.468,0.35309999999999997,False,Prom1
Oligodendrocytes,-0.0007563774,0.010354952,0.48,0.52,0.48,0.3646363636363636,False,Prom1
GABAergic Neurons,-0.00123597,0.019484023,0.496,0.504,0.496,0.3755833333333333,False,Prom1
