,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,delta_log2FC,se_delta,z,p_delta,q_delta,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Cryaa,-0.6173535810103801,1.134982343398817,0.0,1.6051074230886047,0.0,1.0,1.0,0.3865657338166219,1.0,0.44606146988267836,0.3270699977505654,0.4755462304737532,0.29758523715949053
Cryab,-0.17447771719216482,0.15692776656970495,0.0,0.2219293757957959,0.0,1.0,1.0,2698.0190758775248,1.0,2624.3185450406268,2771.7196067144228,2641.5904777847713,2754.4476739702773
Cryba2,-1.1860320079285194,1.0191541695809647,0.0,1.4413016487704895,0.0,1.0,1.0,0.6276809294189956,1.0,0.6897711084399556,0.5655907503980353,0.46922454840080646,0.7861373104371845
Cryba4,-0.34912554950223695,0.6372795300077647,0.0,0.9012493543597326,0.0,1.0,1.0,1.0517466469157453,1.0,0.9559090154422655,1.1475842783892252,1.1160026230690305,0.9874906707624601
Crybb3,0.514958252056587,0.5181884862002633,0.0,0.7328291850499957,0.0,1.0,1.0,2.11750538904751,1.0,1.919189110549391,2.3158216675456287,2.0587334192921873,2.1762773588028326
Crygb,-0.7256476132164336,3.139819300468589,0.0,4.4403750381234826,0.0,1.0,1.0,0.13458573435726706,0.75,0.12658989761362371,0.14258157110091044,0.05385244850913754,0.21531902020539653
Crygc,0.24558340132445475,1.0462895291094272,0.0,1.479676842235511,0.0,1.0,1.0,0.4567874677321868,1.0,0.413829966777451,0.4997449686869226,0.5552335533231609,0.35834138214121264
Crygd,-0.18100594088684294,0.9931691578376638,0.0,1.4045532927446893,0.0,1.0,1.0,0.45590858379205557,1.0,0.4622609024051128,0.4495562651789981,0.5357756407801133,0.37604152680399766
Cryge,0.07956943127609307,2.7395873696391697,0.0,3.8743616134497474,0.0,1.0,1.0,0.12177886108153331,0.5833333333333334,0.1687709378995578,0.07478678426350886,0.08426929722734422,0.15928842493572246
Crygf,-1.1462304299088546,1.51199205015231,0.0,2.1382796635256978,0.0,1.0,1.0,0.24880470342080122,0.9166666666666666,0.2913133454027539,0.2062960614388485,0.26582131220104604,0.23178809464055636
Crygs,0.8192501720269079,1.9941485480768923,0.0,2.820151922076957,0.0,1.0,1.0,0.14867318129675022,0.6666666666666666,0.11976741352729232,0.1775789490662081,0.16597598611837544,0.13137037647512498
Crym,-0.2545876941146428,0.3266798508856204,0.0,0.4619950756764647,0.0,1.0,1.0,56.85527806531247,1.0,58.20771641597934,55.50283971464558,55.955540458845185,57.75501567177974
Cs,0.02100560107826723,0.12119464550891786,0.0,0.17139511136571114,0.0,1.0,1.0,588.2374024633237,1.0,574.9609333557131,601.5138715709346,594.585613912931,581.8891910137168
Csde1,0.0010406305152889615,0.10095601224128058,0.0,0.14277336171472318,0.0,1.0,1.0,1000.3437815974168,1.0,964.4375403760541,1036.250022818779,918.5212266829376,1082.1663365118955
Cse1l,0.09126568713625614,0.10732687412707939,0.0,0.15178312099762573,0.0,1.0,1.0,161.64600114823438,1.0,155.2692244951493,168.02277780131942,148.0664680713481,175.22553422512064
Csf1,-0.1379197256921908,0.23924415228267104,0.0,0.3383423248766075,0.0,1.0,1.0,236.5675828833039,1.0,255.99043663414818,217.14472913245967,268.75793787901995,204.37722788758788
Csf1r,-0.031470249805656714,0.19951282788541425,0.0,0.28215374706296187,0.0,1.0,1.0,86.76492159367172,1.0,81.2157205359124,92.31412265143105,84.4947845353687,89.03505865197478
Csf2,0.26042696324523346,1.1417088342215735,0.0,1.614620117637325,0.0,1.0,1.0,0.34105170576032995,1.0,0.3603167116286568,0.32178669989200315,0.34106197273595956,0.34104143878470045
Csf2rb,0.008124425703492972,0.8782881836926547,0.0,1.2420870610501846,0.0,1.0,1.0,1.2500096031495342,1.0,1.0617623301018855,1.438256876197183,1.0090739587715565,1.490945247527512
Csf2rb2,-0.26147140083139125,0.7210017607950092,0.0,1.019650468611184,0.0,1.0,1.0,1.2244644853275497,1.0,0.8252566531999473,1.6236723174551517,1.0774332345032356,1.3714957361518634
Csf3,0.027765490548150147,1.3691963990440206,0.0,1.936336117080458,0.0,1.0,1.0,0.3009153966626286,1.0,0.3236321868445175,0.27819860648073974,0.28687295073390323,0.314957842591354
Csf3r,0.44657860838707625,0.4610598577576634,0.0,0.6520371039066977,0.0,1.0,1.0,3.0864376945268917,1.0,2.413079705739809,3.7597956833139743,2.5007772373638466,3.672098151689937
Csk,0.07803799262370195,0.1581298163293826,0.0,0.2236293308685794,0.0,1.0,1.0,42.33276903159833,1.0,41.23104942037018,43.43448864282649,40.71561645601786,43.949921607178815
Csnk1a1,-0.016302291245773655,0.11470253676642835,0.0,0.16221388313368154,0.0,1.0,1.0,384.70984802065396,1.0,381.2610261120738,388.1586699292343,391.94373176396635,377.4759642773417
Csnk1d,-0.036930645827979086,0.10126358059138314,0.0,0.14320832904679495,0.0,1.0,1.0,469.87155323843535,1.0,470.6476068337665,469.0954996431044,467.60398255036966,472.1391239265012
Csnk1e,-0.07529921607497843,0.11386867824157765,0.0,0.16103462909873725,0.0,1.0,1.0,264.89229106546406,1.0,268.1407314133767,261.64385071755123,268.4511031512646,261.3334789796634
Csnk2a1,-0.0005051076351458515,0.10339094051816775,0.0,0.1462168703073028,0.0,1.0,1.0,340.5999681948701,1.0,335.9577372781478,345.24219911159236,330.5891763451296,350.6107600446107
Csnk2a2,0.10156308853460855,0.11725264379383957,0.0,0.16582027907734942,0.0,1.0,1.0,126.91565233052478,1.0,123.4174585150861,130.41384614596342,124.87569927938272,128.9556053816668
Cspg4,-0.0672494944572147,0.20950610408395443,0.0,0.2962863737954776,0.0,1.0,1.0,16.469611394839138,1.0,16.568294242391282,16.370928547286994,17.902946216553072,15.036276573125207
Cspg5,0.01978966561479851,0.16875430946201758,0.0,0.23865463315009158,0.0,1.0,1.0,375.29674921591294,1.0,374.5178809246038,376.075617507222,356.3574618937352,394.2360365380905
Cst7,3.107308427654623,0.8934451532870474,0.0,1.2635222530150514,0.0,1.0,1.0,5.555739762993579,1.0,0.6642654476643715,10.447214078322789,2.04524385869626,9.0662356672909
Csta1,-0.9467327237652284,3.5644041606115997,0.0,5.040828705716012,0.0,1.0,1.0,0.1256110527539456,0.5833333333333334,0.1346490407722995,0.11657306473559174,0.06191159166781335,0.18931051384007788
Ctbp1,-0.0713514818658426,0.09528569695325612,0.0,0.1347543249314675,0.0,1.0,1.0,459.4771466690249,1.0,463.4303755791266,455.52391775892323,447.30911466956246,471.6451786684872
Ctbp2,0.0852962187049195,0.16435423545763547,0.0,0.23243198881764912,0.0,1.0,1.0,52.94701239613155,1.0,49.804895501320374,56.089129290942715,49.06154734977826,56.83247744248484
Ctcf,0.021731086603531957,0.11918129228897485,0.0,0.1685477999362202,0.0,1.0,1.0,290.5960150824699,1.0,286.9174118826984,294.2746182822413,286.9601914053732,294.23183875956653
Ctdsp1,0.04625193663046822,0.15082695196038315,0.0,0.21330152103376912,0.0,1.0,1.0,372.63642016320176,1.0,361.125003590644,384.1478367357594,377.8114302169724,367.46141010943114
Ctdspl2,0.023452809449750204,0.11195772143080723,0.0,0.1583321280598365,0.0,1.0,1.0,108.38692258223739,1.0,104.49611951204754,112.27772565242725,100.20691235691527,116.56693280755951
Cth,0.11852995913134255,0.25012515847920386,0.0,0.35373039141200985,0.0,1.0,1.0,15.806007942873222,1.0,15.021028389560394,16.590987496186045,15.648026766348528,15.963989119397915
Ctla4,-0.8844968568077967,1.2633301900451415,0.0,1.7866186885172188,0.0,1.0,1.0,0.2636168624150943,0.9166666666666666,0.3637597529984433,0.1634739718317452,0.2910840020533107,0.23614972277687776
Ctnna1,0.0429497050871338,0.1570002102690554,0.0,0.2220318266579258,0.0,1.0,1.0,418.158410446515,1.0,414.4444040673432,421.8724168256869,394.1923943122658,442.1244265807643
Ctnna3,-0.827200838126668,0.3907709100204816,0.0,0.5526335207318415,0.0,1.0,1.0,26.73982671466183,1.0,33.82926724924059,19.65038618008307,38.85846894847049,14.621184480853179
Ctnnal1,-0.12547942477074486,0.15790944626097053,0.0,0.22331768052908996,0.0,1.0,1.0,212.77478474836275,1.0,223.13738168808095,202.41218780864452,211.80684873973985,213.74272075698562
Ctnnb1,0.1039199547991322,0.12035733759972501,0.0,0.17021097916464836,0.0,1.0,1.0,1521.3819404400613,1.0,1428.3424989236457,1614.4213819564768,1399.6306933211629,1643.1331875589597
Ctnnbip1,0.0012597079457824828,0.16597214046930903,0.0,0.23472005202778926,0.0,1.0,1.0,123.66983612090486,1.0,128.49744039888847,118.8422318429213,122.00954491110689,125.33012733070287
Ctnnd1,0.035517966672609515,0.15695861136261052,0.0,0.22197299692025158,0.0,1.0,1.0,662.3298084985915,1.0,640.4141905099992,684.2454264871839,671.9027633312517,652.7568536659315
Ctps,-0.1680087498566434,0.16350440362706053,0.0,0.23123014511711368,0.0,1.0,1.0,276.8952220382928,1.0,272.9447726089014,280.84567146768416,303.7801835328399,250.01026054374566
Ctr9,-0.15007577319967286,0.12902488607739027,0.0,0.18246874377428884,0.0,1.0,1.0,293.32500989669705,1.0,302.0076276805572,284.64239211283683,302.13289513422745,284.5171246591666
Ctsk,-0.10597592919350637,0.19899202474723635,0.0,0.2814172202016242,0.0,1.0,1.0,22.27307650374041,1.0,22.532195762314444,22.013957245166363,24.02149927404976,20.52465373343105
Ctsl,0.06399404116500915,0.18706959002231976,0.0,0.2645563513171392,0.0,1.0,1.0,114.64118854911698,1.0,105.38899746428325,123.89337963395072,116.876898102606,112.405478995628
Ctsq,-1.2345853264440867,1.8420736712906423,0.0,2.605085568829625,0.0,1.0,1.0,0.17207480859343083,0.5833333333333334,0.247926765621975,0.09622285156488669,0.2018623113222828,0.14228730586457886
Ctss,-0.10016537151264529,0.18327990241608574,0.0,0.25919692370724584,0.0,1.0,1.0,326.18542072095426,1.0,304.09051760843164,348.28032383347687,292.2942514406425,360.0765900012661
Cttn,0.08834309711093924,0.11154256708110334,0.0,0.1577450111480071,0.0,1.0,1.0,166.15169690791905,1.0,162.1050823524157,170.1983114634224,161.7446868420736,170.5587069737645
Cttnbp2,-0.03812280120549252,0.13001917710804403,0.0,0.18387488363478532,0.0,1.0,1.0,535.8530247548764,1.0,555.1766701346123,516.5293793751404,510.9585175001583,560.7475320095942
Cubn,0.28338064934510115,0.6021616479437712,0.0,0.8515851692630143,0.0,1.0,1.0,1.7166656735078252,1.0,1.7324757318645239,1.700855615151126,1.403933549167961,2.029397797847689
Cul1,0.001275857079195767,0.09482172149695454,0.0,0.13409816454855758,0.0,1.0,1.0,451.79391142918524,1.0,449.4463822659752,454.14144059239516,457.81396475562474,445.77385810274563
Cul3,-0.005896107087116095,0.08534315278501861,0.0,0.1206934441242525,0.0,1.0,1.0,805.2161788787661,1.0,794.5655781485706,815.8667796089617,763.6779257107337,846.7544320467986
Cul4a,-0.024000157865801137,0.11390874095675446,0.0,0.1610912863338858,0.0,1.0,1.0,202.45479624800726,1.0,202.0849265801739,202.8246659158406,201.7234417633242,203.18615073269038
Cux1,-0.05342010116814322,0.17393478179900695,0.0,0.2459809273885606,0.0,1.0,1.0,188.87115340353125,1.0,192.1716176610446,185.5706891460179,189.22238805266934,188.51991875439316
Cux2,-0.1446333699551622,0.16783962721349394,0.0,0.23736107710896753,0.0,1.0,1.0,52.82553951400561,1.0,57.26404454845025,48.38703447956093,54.940536019535244,50.71054300847595
Cwc27,0.019867110937659166,0.18525978007354588,0.0,0.2619968935422654,0.0,1.0,1.0,57.00846933790018,1.0,55.992938822465725,58.023999853334665,57.71566202073569,56.30127665506469
Cx3cl1,0.006825889104761441,0.16764896022709644,0.0,0.23709143327090737,0.0,1.0,1.0,100.2752017261872,1.0,100.32353704968564,100.22686640268876,97.58413858814606,102.96626486422834
Cx3cr1,-0.0363921940905261,0.18045625397005102,0.0,0.2552036817794898,0.0,1.0,1.0,40.15583075807995,1.0,37.110826459180245,43.200835056979656,37.9441582138717,42.3675033022882
Cxadr,0.04712450228214479,0.21532448383108072,0.0,0.30451480534490055,0.0,1.0,1.0,36.881119216064754,1.0,36.98275209895229,36.77948633317721,36.25352384279398,37.50871458933552
Cxcl1,-0.023954911076463484,0.9342267309625372,0.0,1.3211961132587007,0.0,1.0,1.0,0.49209474385523727,1.0,0.49875584386517025,0.48543364384530435,0.5321127516268692,0.4520767360836054
Cxcl10,1.0251860402760178,1.1809639683539852,0.0,1.6701352607201565,0.0,1.0,1.0,0.6511458612037575,1.0,0.5862225422943619,0.7160691801131532,0.6855710413469712,0.6167206810605437
Cxcl12,-0.3867090745759468,0.144775504175813,0.0,0.2047434815048374,0.0,1.0,1.0,43.460998611572116,1.0,46.43659553979751,40.48540168334674,44.608058594647815,42.31393862849643
Cxcl13,1.1908364803172136,1.339383470518805,0.0,1.8941742692260386,0.0,1.0,1.0,0.43693321877174673,0.9166666666666666,0.46471595135861216,0.4091504861848814,0.3708002670960345,0.5030661704474592
Cxcl14,-0.06227630193703347,0.23351230704503592,0.0,0.3302362716041202,0.0,1.0,1.0,125.8606866054122,1.0,127.443208375234,124.27816483559037,107.4316876859889,144.28968552483548
Cxcl16,0.19709904254319227,0.37517818822582105,0.0,0.5305820820955219,0.0,1.0,1.0,5.241951083055793,1.0,3.5921776661203473,6.89172449999124,4.406022222197406,6.077879943914179
Cxcl2,-0.876205348033627,3.049053233482148,0.0,4.3120124351879925,0.0,1.0,1.0,0.07769612682313617,0.6666666666666666,0.0800950679203198,0.07529718572595256,0.06221038448909418,0.09318186915717819
Cxcl3,-0.538624411310226,1.3972711078716544,0.0,1.9760397510641736,0.0,1.0,1.0,0.2715622065085182,1.0,0.3237576175964275,0.2193667954206087,0.2433352656317024,0.2997891473853338
Cxcl5,-0.33024461347014356,0.5166524491462527,0.0,0.7306569006159064,0.0,1.0,1.0,4.993478231187202,1.0,4.7856977449706894,5.201258717403714,4.966268274922586,5.020688187451817
Cxcl9,-0.4397110056960913,1.1640719171188656,0.0,1.646246292767149,0.0,1.0,1.0,0.3366692486120151,1.0,0.38122132595819885,0.2921171712658313,0.33416940029020464,0.33916909693382546
Cxcr1,-0.9600933135676915,0.8227859173810179,0.0,1.1635950032898243,0.0,1.0,1.0,0.7525109125853838,1.0,0.7999388110006661,0.7050830141701017,0.8514414779339002,0.6535803472368674
Cxcr2,-0.8504300535502135,1.510053062520829,0.0,2.1355375209199834,0.0,1.0,1.0,0.4369317176780007,0.9166666666666666,0.6036144399863888,0.2702489953696125,0.2774748797483896,0.5963885556076117
Cxcr3,1.29503506439854,1.3419793105771582,0.0,1.897845341442313,0.0,1.0,1.0,0.44458748084819105,1.0,0.36406286355698386,0.5251120981393981,0.25969956510379794,0.629475396592584
Cxcr4,0.03311165483018059,0.4002460020053765,0.0,0.5660333243216125,0.0,1.0,1.0,7.043880133719928,1.0,6.438518563931069,7.649241703508786,6.942185152910144,7.145575114529712
Cxcr5,2.2556560918551094,1.6784293446172485,0.0,2.373657542642698,0.0,1.0,1.0,0.2797062022090184,0.9166666666666666,0.21840246911832936,0.3410099352997075,0.23396236912619695,0.32545003529183986
Cxcr6,0.14447981768788534,1.2466263272490765,0.0,1.7629958592070043,0.0,1.0,1.0,0.9826589176743609,0.9166666666666666,0.8910837584668965,1.0742340768818255,0.639072250910822,1.3262455844378997
Cxxc1,0.04446263304449427,0.15865793424833713,0.0,0.22437620239209713,0.0,1.0,1.0,73.36095850330584,1.0,68.94543371584176,77.77648329076992,72.08549259485787,74.63642441175381
Cxxc5,-0.189937455221317,0.11057614125991433,0.0,0.156378278644654,0.0,1.0,1.0,286.3367182859141,1.0,304.6043840358267,268.0690525360015,323.1334997690046,249.5399368028236
Cyb561,0.028530593468104694,0.1852822865979118,0.0,0.26202872257426557,0.0,1.0,1.0,59.89976732132852,1.0,60.11301846495406,59.68651617770298,57.46235219013959,62.337182452517446
Cyb5a,-0.12299213734959635,0.14751371744477446,0.0,0.20861589984647266,0.0,1.0,1.0,236.1910019774898,1.0,238.3839970096905,233.99800694528912,254.80089253208493,217.58111142289476
Cyb5r3,0.1957470480821789,0.15146179872899024,0.0,0.214199329943962,0.0,1.0,1.0,158.40662524754123,1.0,142.48433558872296,174.32891490635947,139.24295259833667,177.5702978967458
Cybb,-0.0736968586488027,0.7465769655804256,0.0,1.0558192700791893,0.0,1.0,1.0,1.3721567574088704,1.0,1.0106279891832213,1.7336855256345203,0.9261605256926972,1.8181529891250439
Cybc1,0.13771385655598126,0.1537522644775743,0.0,0.21743853766976065,0.0,1.0,1.0,82.14602150780651,1.0,77.43642482796709,86.85561818764593,78.37813653145797,85.91390648415508
Cyct,-1.0229988497347673,1.4027574156063076,0.0,1.9837985618698726,0.0,1.0,1.0,0.41907332395727687,0.9166666666666666,0.42817541377002954,0.4099712341445243,0.31146931877425305,0.5266773291403007
Cyfip1,-0.013096858309078786,0.11841027489807464,0.0,0.1674574166851836,0.0,1.0,1.0,491.2795404992142,1.0,488.4724854467165,494.0865955517119,435.41043441295164,547.1486465854767
Cyfip2,0.02676295909699735,0.1354168466140048,0.0,0.19150834105532272,0.0,1.0,1.0,1572.409333593775,1.0,1554.7087757252518,1590.1098914622987,1535.0629717788645,1609.7556954086858
Cygb,-0.007391289725118588,0.18251379172460153,0.0,0.2581134795770698,0.0,1.0,1.0,39.47252966921202,1.0,37.45966965868332,41.485389679740734,37.50153413143902,41.44352520698502
Cyld,-0.045578937893093474,0.11305150219320081,0.0,0.1598789676482763,0.0,1.0,1.0,669.3132953152952,1.0,682.0280261929163,656.5985644376742,655.9567097328579,682.6698808977326
Cyp11a1,-0.3027984996144164,0.6699683963871315,0.0,0.947478392532035,0.0,1.0,1.0,1.6033803747714763,1.0,1.7162746351207898,1.4904861144221624,1.6191255355307617,1.5876352140121905
Cyp11b2,-0.651228840036871,1.2208832887276895,0.0,1.7265897049933656,0.0,1.0,1.0,0.2455550327864372,0.8333333333333334,0.27093929798600874,0.22017076758686568,0.3212969484184287,0.16981311715444566
Cyp17a1,-0.10132246025227325,1.187792577147599,0.0,1.6797923718882253,0.0,1.0,1.0,0.27429603663239693,0.9166666666666666,0.2705288729104465,0.27806320035434734,0.4154682844750585,0.13312378878973538
Cyp19a1,0.7922500884033791,1.3449833171307437,0.0,1.9020936482518513,0.0,1.0,1.0,0.5577689373946376,0.9166666666666666,0.5095886319787171,0.6059492428105583,0.3591263641453155,0.7564115106439596
Cyp1a1,-1.2744444855931103,2.895372413269782,0.0,4.094674934967044,0.0,1.0,1.0,0.14410630159681878,0.6666666666666666,0.1807161273321738,0.10749647586146378,0.07011603360374397,0.21809656958989362
Cyp1a2,2.105829851653893,1.7333974590413384,0.0,2.451394195559322,0.0,1.0,1.0,0.19547219511781222,0.9166666666666666,0.12942122586553048,0.261523164370094,0.20531738452942372,0.18562700570620072
Cyp1b1,0.18374156764681698,0.4801030472970595,0.0,0.6789682408241531,0.0,1.0,1.0,2.1948378914484454,1.0,2.0706431521118254,2.3190326307850655,2.322173373281015,2.067502409615875
Cyp21a1,-1.3819478819890492,2.532517044881114,0.0,3.581519951811903,0.0,1.0,1.0,0.14241561308081938,0.6666666666666666,0.1813273295254895,0.10350389663614928,0.07847396958370059,0.20635725657793821
Cyp24a1,0.6859415204213253,1.8419479494711326,0.0,2.604907771327388,0.0,1.0,1.0,0.26180085283271004,0.8333333333333334,0.204308346904426,0.31929335876099413,0.19207679247976236,0.3315249131856578
Cyp26a1,0.749319246047407,0.9178620725788026,0.0,1.2980529914288208,0.0,1.0,1.0,0.6757718158614551,1.0,0.5703790808362318,0.7811645508866786,0.561400810303793,0.7901428214191174
Cyp26b1,0.32574952409529545,0.40731252600377627,0.0,0.5760268983989844,0.0,1.0,1.0,16.4224356758216,1.0,13.986825500321073,18.85804585132212,12.433727402724458,20.411143948918735
Cyp27a1,-0.27559480048835555,0.24738205896091292,0.0,0.3498510628703037,0.0,1.0,1.0,156.94766465619145,1.0,171.91385575193996,141.98147356044288,183.6834376677606,130.21189164462226
Cyp27b1,1.20846638734139,0.9517036340869988,0.0,1.345912186685595,0.0,1.0,1.0,0.6353689842742553,1.0,0.5256180948355492,0.7451198737129611,0.6045713615065674,0.6661666070419429
Cyp2a5,0.6441284995335093,1.5166399477619632,0.0,2.1448527833617907,0.0,1.0,1.0,0.30294609218122176,0.9166666666666666,0.3012095010443585,0.30468268331808507,0.24416190666156598,0.3617302777008777
Cyp2c29,-0.7261107840456609,3.1058386749103675,0.0,4.392319176601124,0.0,1.0,1.0,0.038997421719914487,0.3333333333333333,0.055935930701578936,0.022058912738250044,0.05698256958232514,0.02101227385750384
Cyp2e1,0.714537803944988,0.6581253426750141,0.0,0.9307297853524455,0.0,1.0,1.0,0.926306344813372,1.0,0.7802176631840868,1.0723950264426572,1.1482099508582186,0.7044027387685254
Cyp2g1,0.07442814219266936,1.6159613440750147,0.0,2.2853144490615414,0.0,1.0,1.0,0.2410972544645877,0.8333333333333334,0.22935703534260068,0.2528374735865747,0.16195252259616527,0.32024198633301015
Cyp2r1,-0.19259926678909264,0.4448727154049687,0.0,0.6291450276554529,0.0,1.0,1.0,2.770357958211454,1.0,2.811693205938912,2.7290227104839957,2.7912964319667743,2.749419484456134
Cyp3a13,-0.13923068848368259,0.1643334560244208,0.0,0.2324026022613785,0.0,1.0,1.0,47.98633965750782,1.0,52.65010530680589,43.322574008209756,54.264209456064314,41.70846985895132
Cyp7a1,-0.39379179533274855,1.2871615704879547,0.0,1.820321349949518,0.0,1.0,1.0,0.27274495198650245,0.6666666666666666,0.3026748702941741,0.24281503367883084,0.34019870319262396,0.20529120078038096
Cyp7b1,0.05600195032296617,0.1533622903128359,0.0,0.21688703091701247,0.0,1.0,1.0,35.677952613740835,1.0,34.506490591142246,36.84941463633941,33.08503901024016,38.2708662172415
Cyp8b1,-0.2876329634526314,1.3371114016987498,0.0,1.8909610786860713,0.0,1.0,1.0,0.3724648840566118,0.9166666666666666,0.32648389404633305,0.41844587406689066,0.308006954338164,0.43692281377505976
Cyren,-0.5191293791058601,0.5173508128662752,0.0,0.7316445360602315,0.0,1.0,1.0,1.75898938186808,1.0,2.065667726827226,1.4523110369089338,1.741517037562189,1.7764617261739708
Cysltr1,0.22979153269230437,0.678264139585284,0.0,0.9592103450728267,0.0,1.0,1.0,1.0270383562895755,1.0,0.6669342466503126,1.3871424659288387,1.173691542058471,0.8803851705206803
D1Ertd622e,0.06282634004058832,0.18427254742954646,0.0,0.26060073574790404,0.0,1.0,1.0,171.66842715709632,1.0,160.4559075865205,182.88094672767215,168.48785552700664,174.84899878718602
D1Pas1,-0.9468975555816733,2.4319393051237457,0.0,3.439281548174202,0.0,1.0,1.0,0.13400108274997696,0.5833333333333334,0.14869959827192977,0.11930256722802414,0.11336755352208862,0.1546346119778653
Daam2,-0.14209830564308362,0.2565852503427449,0.0,0.3628663409396056,0.0,1.0,1.0,420.9856881345997,1.0,443.7258496911277,398.2455265780718,472.57749460258975,369.3938816666096
Dab2,-0.12658456314370103,0.25271079621075515,0.0,0.3573870353593533,0.0,1.0,1.0,11.254271812131046,1.0,11.621536036587893,10.8870075876742,10.828497463128693,11.680046161133399
Dach1,-0.213745242351642,0.25732493434747633,0.0,0.3639124120909673,0.0,1.0,1.0,10.570394956326739,1.0,10.26114386049928,10.879646052154202,10.01928307045428,11.121506842199203
Dact2,-0.3470674221852523,0.22070391390952881,0.0,0.31212246831967966,0.0,1.0,1.0,56.33261688608109,1.0,60.675128226361444,51.99010554580072,57.921372782722784,54.743860989439376
Dag1,0.032578686864154015,0.13310371801058146,0.0,0.18823708321284832,0.0,1.0,1.0,64.63020664551364,1.0,61.514624336849884,67.74578895417737,62.917982735341134,66.34243055568612
Dagla,0.20281291732184045,0.1764875006186624,0.0,0.24959101696424235,0.0,1.0,1.0,56.50525587934937,1.0,56.08041884220794,56.930092916490814,50.2372458307423,62.77326592795644
Daglb,0.16110947277456797,0.20366271122436727,0.0,0.28802256836317536,0.0,1.0,1.0,49.52860022940482,1.0,46.138312488644175,52.918887970165486,49.50529530612275,49.55190515268692
Dao,-1.6868952156685455,0.7345147408566315,0.0,1.0387607082824075,0.0,1.0,1.0,3.120621540938361,1.0,3.9527219566153917,2.28852112526133,3.9353883831283363,2.305854698748386
Dapk1,0.2534311155714184,0.18646490620050743,0.0,0.26370119925538466,0.0,1.0,1.0,64.60278860878442,1.0,62.808421474228595,66.39715574334026,61.801575896080415,67.40400132148845
Daxx,0.22048434246478074,0.1641691776663484,0.0,0.2321702775793881,0.0,1.0,1.0,35.60766652805179,1.0,32.19737545955832,39.017957596545244,36.84236860298913,34.372964453114434
Dazl,-0.702821202297943,0.380005802090248,0.0,0.5374093590964949,0.0,1.0,1.0,4.854161406736608,1.0,5.23118127945805,4.477141534015167,4.504190769827923,5.204132043645294
Dbh,0.03184232818702016,1.7346772992968726,0.0,2.45320416300637,0.0,1.0,1.0,0.18867343311561738,0.75,0.1581091842951076,0.21923768193612722,0.16434900925102752,0.21299785698020732
Dbn1,-0.06224566166526679,0.15536740901440285,0.0,0.21972269697893637,0.0,1.0,1.0,273.4164227267723,1.0,278.0986450216751,268.73420043186957,276.59737158535694,270.23547386818774
Dbnl,0.06422869213819504,0.11136590774776522,0.0,0.15749517712288053,0.0,1.0,1.0,201.28659839865782,1.0,198.1945812027483,204.37861559456724,197.60636951349434,204.9668272838212
Dbp,0.22112572843046271,0.27134819540047495,0.0,0.3837442980608164,0.0,1.0,1.0,517.8713866138488,1.0,494.7580315868868,540.9847416408107,513.4090559817886,522.3337172459089
Dbx1,-1.2324007957010084,1.8644657385370882,0.0,2.6367527340191192,0.0,1.0,1.0,0.1161797734384617,0.75,0.13651012476577037,0.09584942211115303,0.1401546220075581,0.09220492486936528
Dbx2,-0.059443012405256866,0.19619322662071928,0.0,0.27745912193275934,0.0,1.0,1.0,102.275422362763,1.0,101.77463321632776,102.7762115091982,89.47739602797596,115.07344869754998
Dcaf1,0.05361358489872384,0.13707828528928906,0.0,0.1938579701629609,0.0,1.0,1.0,101.65332518861732,1.0,94.99871484250805,108.30793553472661,91.8522050410907,111.45444533614398
Dcaf11,0.09246526135920023,0.17913824221138824,0.0,0.2533397316750217,0.0,1.0,1.0,39.74648557273331,1.0,38.41071695848884,41.08225418697777,39.76182106919859,39.73115007626802
Dcaf7,0.06432594122475907,0.10052370326010754,0.0,0.1421619844904126,0.0,1.0,1.0,660.6173540652877,1.0,640.4835664240064,680.751141706569,602.3200334097788,718.9146747207966
Dcc,-0.03800818442178951,0.17599664259485817,0.0,0.2488968388897788,0.0,1.0,1.0,59.871990222576336,1.0,58.345960301683355,61.398020143469324,58.87785048618502,60.86612995896766
Dct,0.04246358033112554,0.5893916348166578,0.0,0.8335256435069679,0.0,1.0,1.0,2.4465694017091653,1.0,2.7192632658035047,2.1738755376148267,1.8599904423707312,3.0331483610475996
Dctn1,0.021697608423888216,0.10802051781703988,0.0,0.15276408131142236,0.0,1.0,1.0,843.2194039804634,1.0,844.939047764016,841.4997601969109,863.1025116962227,823.3362962647043
Dctn2,-0.05747405759074035,0.12111812458755117,0.0,0.17128689444090908,0.0,1.0,1.0,663.6087598319031,1.0,665.6157700108336,661.6017496529727,704.6643343560462,622.55318530776
Dctn3,0.1310846784178673,0.16066089912067869,0.0,0.22720882247951946,0.0,1.0,1.0,60.47103850043569,1.0,57.01294684841509,63.92913015245626,53.97345975546002,66.96861724541134
Dctn4,-0.2564936970187691,0.16293051335455055,0.0,0.23041854171041606,0.0,1.0,1.0,162.4193148116572,1.0,166.56853416207068,158.27009546124373,167.7025536310767,157.1360759922377
Dcx,0.1805617383624108,0.21131552517774277,0.0,0.29884528164635704,0.0,1.0,1.0,18.88579794137761,1.0,18.79543916283558,18.97615671991964,20.033483653242243,17.738112229512975
