,baseMean,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,stat,pvalue_mtDSB_vs_control,padj_mtDSB_vs_control,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Abca8a,15.378655939909976,-0.34378331538269924,0.5572104726295117,-0.6169720998967659,0.537253128527502,0.9974253518301344,5.118999480960631,1.0,6.062935153747781,4.175063808173482,5.261483756768308,4.976515205152956
Abca8b,62.18195134909138,0.2102744947432401,0.27141196467339834,0.7747429078753856,0.43849159115998804,0.9974253518301344,21.735068279957144,1.0,19.546992157613353,23.923144402300935,23.352949489853767,20.11718707006052
Abcb1a,238.78357526340486,-0.08247831528738704,0.20842005681541687,-0.39573118128660884,0.6923033500466496,0.9974253518301344,79.23564450295608,1.0,80.79139841482628,77.67989059108585,81.10148512859692,77.3698038773152
Abcb1b,46.10757587887115,-0.12157113890728301,0.3369898868050632,-0.360756045410964,0.7182818237587396,0.9974253518301344,15.870577824830898,1.0,16.193171903306705,15.547983746355095,16.825949823976543,14.915205825685257
Abcb4,33.132650372569856,0.2051900045677881,0.35437003604032297,0.5790275240552224,0.5625706014444267,0.9974253518301344,11.38132393501054,1.0,10.821440535910076,11.941207334111,12.037877130771458,10.72477073924962
Abcb8,140.90883524144675,-0.16080225539072768,0.19853871858367603,-0.8099289475516386,0.4179810134457418,0.9974253518301344,52.04817119415179,1.0,51.75477697707777,52.341565411225815,58.49568736505008,45.600655023253495
Abcc1,117.42440207799164,-0.1983835797516525,0.2584868887930909,-0.7674802411756023,0.4427960365557011,0.9974253518301344,38.036103994113695,1.0,39.529463894273825,36.54274409395355,38.090900553162335,37.98130743506505
Abcc6,7.336666780702653,-0.20962794356033507,0.886746517429785,-0.23640120309458554,0.8131213627123157,0.9974253518301344,2.3283339048148837,1.0,2.521759993102019,2.1349078165277477,2.269668131594268,2.3869996780354987
Abcc8,41.548407890206356,-0.21775187551884143,0.3393159075622791,-0.6417378928185811,0.5210433813092272,0.9974253518301344,13.55986294155475,1.0,13.777147278022317,13.342578605087182,13.654788921474841,13.464936961634656
Abcc9,12.304827527521917,-0.2225456341993894,0.5446312286132957,-0.4086171018250652,0.6828206782474389,0.9974253518301344,3.6833921958852813,1.0,3.261097225537691,4.105687166232873,3.381769606991941,3.9850147847786235
Abcd2,569.8903466697699,-0.1646408152569511,0.15440419759456137,-1.0662975347941597,0.28628916355581124,0.9974253518301344,200.06023898544504,1.0,209.4187326283317,190.70174534255833,215.77795691982018,184.3425210510699
Abcd3,2155.064735625837,0.004938877143959116,0.10532729135583715,0.04689076383131927,0.9626002893932422,0.9974253518301344,704.8145443918958,1.0,689.6268701364415,720.0022186473499,712.5240022477897,697.1050865360017
Abcf1,356.7402353250056,-0.054844549838426224,0.1433229350598073,-0.3826641550114788,0.7019687952680231,0.9974253518301344,119.77140823666507,1.0,123.64410033565234,115.89871613767775,124.12801684302208,115.414799630308
Abcg2,196.08722565264134,-0.08745604739455129,0.19632334947766952,-0.44546941373623433,0.655980558768666,0.9974253518301344,62.15039771531645,1.0,59.16747852161742,65.13331690901549,60.79473318736503,63.50606224326788
Abcg8,0.5758919109033648,1.1262238745654443,3.1951358233479685,0.3524807510014863,0.7244777518370693,,0.23284866036087926,0.3333333333333333,0.26785174097510317,0.19784557974665526,0.2795475569086591,0.18614976381309936
Abhd17c,388.1906716444005,-0.08896201977724116,0.14189940004395074,-0.626937250965732,0.5307003680054538,0.9974253518301344,117.72302339377258,1.0,118.68654360621717,116.75950318132799,109.83333704275223,125.61270974479294
Abhd4,1783.479893162433,0.20821612791281455,0.13009067433318922,1.6005461496765698,0.10947747757040144,0.9974253518301344,549.0671146642777,1.0,524.5633316834261,573.5708976451292,521.4602904104999,576.6739389180555
Abhd5,434.22568362076964,-0.14346784692430697,0.13704279483604853,-1.0468835453621994,0.2951532918288867,0.9974253518301344,135.89641675226122,1.0,139.89496401565364,131.89786948886876,131.31986320962932,140.4729702948931
Abi1,2860.3776948046648,-0.011161942297995343,0.13821209754091368,-0.08075951741265755,0.9356332032882543,0.9974253518301344,913.6435861255841,1.0,914.6313549389844,912.6558173121842,902.3090728364865,924.9780994146819
Abi3bp,11.023159344412834,-0.05015612797143543,0.6060578096925286,-0.08275799299885457,0.9340439712288382,0.9974253518301344,3.7086451001575464,1.0,3.7280786361418805,3.689211564173212,3.859080539339068,3.5582096609760243
Abitram,248.07193958969773,0.009400361579181163,0.1591966261999143,0.05904874873024304,0.9529132799493945,0.9974253518301344,74.03025855768423,1.0,73.018585814491,75.04193130087747,67.83870916891267,80.22180794645577
Abl1,515.8668429041041,-0.0518895587939906,0.12375276976104636,-0.41930018127419616,0.6749967641105283,0.9974253518301344,169.7128819462238,1.0,173.58796504232976,165.83779885011782,172.49802361488037,166.9277402775672
Abracl,29.794668254673933,0.4557472905014221,0.3863315916652311,1.179679064134993,0.23812788369552151,0.9974253518301344,9.275058338015503,1.0,8.7619371305832,9.788179545447813,8.930165361403832,9.619951314627182
Abraxas1,144.9785884149288,-0.06405414750044133,0.20991338170422155,-0.30514561282565983,0.7602552527340141,0.9974253518301344,48.4210005876996,1.0,49.20993392445259,47.6320672509466,49.9712025668002,46.87079860859898
Abraxas2,381.8104808597341,-0.13505205239430507,0.144572581773511,-0.9341470612033415,0.350228038965828,0.9974253518301344,118.4723577096688,1.0,120.88257747705036,116.06213794228721,113.36345935830757,123.58125606103
Acaa2,1054.1404609092535,-0.08041968445213339,0.12112002844753672,-0.6639668557126146,0.506711524676321,0.9974253518301344,327.57968543036145,1.0,338.55610530518385,316.60326555553894,314.0845607669203,341.07481009380257
Acaca,1552.0681084564749,-0.17826327920740326,0.1041501503983286,-1.711598864962023,0.08697061764311567,0.9974253518301344,502.089454615887,1.0,520.8513651172104,483.3275441145635,501.8717738739952,502.3071353577787
Acacb,189.24408861118528,-0.23329779561826516,0.2057010098084108,-1.134159700215171,0.2567275650316566,0.9974253518301344,68.18455813091147,1.0,74.76793211054103,61.60118415128192,75.15899864898857,61.21011761283436
Acan,1.7447021161588914,0.5698303181829156,1.5283421748306865,0.37284210798281664,0.7092659611891393,,0.7823029678670678,0.9166666666666666,0.5214910839567842,1.0431148517773512,0.9987126316818503,0.565893304052285
Ace,38.21788030912419,0.045146895463628364,0.44418172374001313,0.10164059674380838,0.919041954752703,0.9974253518301344,12.771102071720003,1.0,13.782454591114139,11.759749552325871,13.140905722973159,12.401298420466853
Ace2,11.420005731274161,0.5533764863478602,0.6136192022771845,0.9018239394957666,0.3671504006826878,0.9974253518301344,3.5053504751498186,1.0,2.7307009766573973,4.279999973642241,3.3100808558719934,3.7006200944276437
Acer1,0.6505864099267739,2.6755868970942087,2.9382514040145864,0.91060516245768,0.362503449456798,,0.13914254187118388,0.3333333333333333,0.0,0.27828508374236777,0.06927604592281374,0.20900903781955402
Ache,150.69121059940878,0.039717564369716886,0.23611272648394827,0.1682144158901025,0.8664146003033305,0.9974253518301344,54.854304937098675,1.0,54.334715803526905,55.37389407067044,60.90067093724456,48.80793893695278
Ackr1,94.36969251187753,-0.08324553939797627,0.22209039785782736,-0.37482727844571856,0.7077889255936103,0.9974253518301344,29.909185685574727,1.0,30.211313712287865,29.607057658861592,29.26752256468538,30.550848806464085
Ackr2,0.1838563963448573,-1.2707119096850144,4.439385071194816,-0.2862360190221154,0.7746973581004368,,0.2370055349858907,0.5,0.1908839672829046,0.28312710268887675,0.4148222900810035,0.05918877989077776
Ackr3,489.8697757152626,-0.5076147751670004,0.33096749342356346,-1.5337300044671407,0.1250960890519148,0.9974253518301344,161.41210759032825,1.0,177.93604607047624,144.88816911018023,164.37115551779084,158.45305966286563
Ackr4,5.568670665800745,-0.1760492088986928,0.866181022604229,-0.20324759409919824,0.8389415143698251,0.9974253518301344,1.9226555714960423,1.0,1.9274548458761414,1.9178562971159427,2.047639992539145,1.7976711504529395
Acly,2742.403652794124,-0.1969765015572486,0.17298902292899632,-1.1386647442832138,0.2548430128987291,0.9974253518301344,883.3843290142032,1.0,929.7685020085322,837.0001560198743,878.8336065295363,887.9350514988702
Acod1,0.2665212876630176,1.46329768572582,4.304282891798215,0.3399631767963311,0.7338842587107286,,0.15074213541182982,0.4166666666666667,0.1509548098836215,0.15052946094003816,0.21509988243234002,0.08638438839131966
Acot6,272.5795796325535,-0.05574003191055026,0.15475918518033419,-0.36017268923714485,0.7187179969043884,0.9974253518301344,91.30165796302157,1.0,93.88342455519334,88.71989137084982,94.42243169864729,88.18088422739588
Acox1,3570.995918045411,0.02599026036283082,0.09194235372353923,0.2826799544525555,0.7774221838075762,0.9974253518301344,1135.7171406779955,1.0,1136.3811059171478,1135.053175438843,1115.9886931137469,1155.4455882422442
Acp2,711.049185471818,-0.03018705705595636,0.15345933338404297,-0.19671046648176876,0.8440541190600541,0.9974253518301344,250.37886035048723,1.0,253.29932063143323,247.45840006954128,270.75448052863334,230.00324017234118
Acp5,4.485582965589527,0.017737805196361294,0.9471012764418973,0.01872851999840956,0.9850576765735927,0.9974253518301344,1.1700572534412135,1.0,1.1447260251481859,1.1953884817342406,0.8865526584452326,1.4535618484371942
Acr,7.810633703651814,-0.6263567842981814,0.7091760423658888,-0.8832176312789511,0.37711869723137237,0.9974253518301344,2.6806561441165813,1.0,3.2325204065075006,2.1287918817256624,2.8277647725989214,2.533547515634241
Acsl1,91.86500468199785,0.026801226684688807,0.29960071402019717,0.08945648468275025,0.9287191350712181,0.9974253518301344,31.31830983214645,1.0,30.944347569791756,31.69227209450114,32.873016136804665,29.763603527488232
Acsl4,731.9731406471443,-0.04843141880124844,0.1952879033061611,-0.24800009617247237,0.8041343323917284,0.9974253518301344,224.9486103721879,1.0,221.78950849677548,228.1077122476003,212.84233687951624,237.05488386485953
Acsl6,11607.475333607736,-0.12982896689553283,0.11807952336742222,-1.099504496571776,0.2715480737323971,0.9974253518301344,4045.5568923921055,1.0,4152.216814467119,3938.8969703170947,4336.503571470409,3754.610213313803
Acss1,1813.5476283369796,-0.18993339899999617,0.12601329408883213,-1.5072489007874361,0.13174687010290168,0.9974253518301344,627.6072586039642,1.0,640.8878634859138,614.3266537220144,668.3434537424788,586.8710634654497
Acss2,969.8786661495543,-0.30746815063896404,0.18124127959428601,-1.6964576244840064,0.08979924873376662,0.9974253518301344,330.776889536576,1.0,355.34635009684865,306.20742897630345,347.8565125949147,313.6972664782373
Actc1,0.7137937402236506,-0.024620207731961104,2.5271085185051683,-0.009742441826963733,0.9922267790480417,,0.22089326144258323,0.5,0.1799822435117339,0.2618042793734325,0.21131066794752293,0.23047585493764347
Actg2,0.6167933381225553,-0.37480594484682034,2.676602093517067,-0.14003050575004358,0.8886358877403394,,0.1350491964598194,0.3333333333333333,0.12368062670252013,0.14641776621711866,0.06927604592281374,0.20082234699682502
Actl6a,140.36339780276876,0.004094636212301682,0.2432013736058609,0.016836402490627237,0.986567129019825,0.9974253518301344,45.455164424896,1.0,45.61453827306235,45.295790576729644,45.53131662237134,45.37901222742065
Actl6b,143.5226739544885,0.44301453310003214,0.23399324303484773,1.8932791706043226,0.05832075365797172,0.9952939790671999,46.25489364878724,1.0,42.75242463580977,49.75736266176474,46.082862471168845,46.426924826405646
Actn1,130.85540167299746,-0.008925244859275917,0.229018420847914,-0.03897173347991501,0.968912924902039,0.9974253518301344,42.78574389711567,1.0,43.507597262119305,42.06389053211205,43.2261438785683,42.34534391566305
Actn2,16.858412456730367,0.7461740376726643,0.586508217461725,1.2722311733362184,0.20329099468477752,0.9974253518301344,6.161758626117325,1.0,5.687832073159235,6.635685179075414,6.891036875769633,5.432480376465016
Actr1a,426.66386722590465,0.02419206760744767,0.14444115212393047,0.16748736251211072,0.8669865903341314,0.9974253518301344,128.39600767231678,1.0,128.21337045067236,128.57864489396124,118.77388778025073,138.01812756438287
Actr1b,670.0855780956598,0.02399467488614255,0.1218550659022603,0.1969115909008545,0.8438967230365215,0.9974253518301344,213.62041312574388,1.0,212.14092734428448,215.09989890720328,210.39586529241436,216.8449609590734
Actr2,3916.819922514451,0.15859381733450792,0.14133070743508408,1.1221469149395797,0.2617999791753255,0.9974253518301344,1194.3040660914646,1.0,1165.9501630564537,1222.6579691264749,1121.1737947345591,1267.4343374483694
Acvr1,300.6586805485955,-0.15507418763826333,0.19877342243053958,-0.7801555446501067,0.43529932557980067,0.9974253518301344,95.57932359649037,1.0,94.70256072539644,96.45608646758429,93.9330129712091,97.22563422177164
Acvr1b,273.65049187594167,-0.026913411406025867,0.18112386154074625,-0.14859119707963675,0.8818762196068635,0.9974253518301344,95.62359852585337,1.0,96.4915462545113,94.75565079719541,102.61951988378796,88.62767716791876
Acvr1c,173.11083285642135,-0.10823784768681088,0.2702697642478929,-0.4004807862544866,0.6888024323990742,0.9974253518301344,53.64451837665871,1.0,55.487448990645994,51.80158776267141,51.35194857467702,55.93708817864039
Acvr2a,356.13875754823226,-0.19590264462875653,0.16059159784522475,-1.2198810352305227,0.22250997608462653,0.9974253518301344,116.24496737616055,1.0,121.75098567647812,110.73894907584297,117.2247826261325,115.26515212618857
Acvr2b,96.73722815030548,-0.10238226844116989,0.24578452273984458,-0.4165529517476509,0.6770054285420447,0.9974253518301344,36.40023301346006,1.0,36.95238244308396,35.84808358383615,41.453226342320704,31.347239684599412
Acvrl1,75.20485034173993,0.22011246321069813,0.2922799144106582,0.753087887186926,0.4513971027258179,0.9974253518301344,25.619360578791774,1.0,24.12921979739026,27.109501360193292,26.88532528425479,24.35339587332876
Ada,7.77351075523195,0.8456017877361789,0.7200003652066159,1.1744463316952896,0.24021629656810672,0.9974253518301344,2.1934511550633453,1.0,1.6000823655994736,2.7868199445272173,1.8783581899365673,2.508544120190123
Adad1,0.3429757160866942,0.1292321259125601,3.8237809769646782,0.033796947756967156,0.9730390698938612,,0.3516602978454673,0.5,0.3310649746068015,0.3722556210841332,0.5927040022706203,0.11061659342031438
Adad2,0.7796202230037331,0.04166947145703707,2.569856292679992,0.01621470880520785,0.9870631010768658,,0.20443552469153073,0.4166666666666667,0.20772768593499866,0.2011433634480628,0.15862617207625684,0.2502448773068046
Adam10,1226.3757883401356,0.03470423690711596,0.10958163467169288,0.31669756534559856,0.7514730963499394,0.9974253518301344,401.39152699382475,1.0,402.0312619592016,400.7517920284479,406.0483731072532,396.7346808803963
Adam17,160.99032059749365,-0.15818135675844464,0.24021976367731604,-0.6584860227026429,0.5102258755659025,0.9974253518301344,55.60316312546312,1.0,57.56041227836348,53.64591397256279,59.12238207674517,52.08394417418108
Adam18,2.898842577511458,2.043520223200457,1.398647678574695,1.4610686125636192,0.14399661289172905,,0.8104673197411376,0.6666666666666666,0.7903831631472286,0.8305514763350468,0.689380151203112,0.9315544882791632
Adam28,0.7106885087764088,-1.321741178195246,2.999245759424126,-0.4406911884570035,0.659436576575134,,0.2546780839248318,0.25,0.4579283543201271,0.05142781352953662,0.2803620146477938,0.22899415320186992
Adamdec1,0.07955965987091844,0.5726175653763985,4.450717255244838,0.12865736746175271,0.8976287707963204,,0.04749497634379102,0.16666666666666666,0.0,0.09498995268758204,0.06927604592281374,0.02571390676476831
Adamts1,173.98063751228798,-0.17698244493276447,0.26850406089289586,-0.6591425259797519,0.5098042497625834,0.9974253518301344,53.63932008577951,1.0,56.84199863126256,50.43664154029647,50.86031947167777,56.41832069988127
Adamts13,1.2640481367785787,1.1743047786592833,1.904886592467605,0.6164696540480552,0.5375845941797591,,0.24926984674758978,0.4166666666666667,0.21833381977692787,0.28020587371825173,0.08935012615344311,0.40918956734173645
Adamts14,0.7725810465936417,0.009138303032835108,2.4855465267347943,0.003676576935713165,0.9970665226351342,,0.3363801182180399,0.5833333333333334,0.2884243234388763,0.38433591299720354,0.42115189338436076,0.2516083430517191
Adamts18,4.621206009226402,-0.10199436197353431,0.8657233297560826,-0.11781403881338305,0.9062150056556912,0.9974253518301344,1.4170107296498073,1.0,1.3456356686799118,1.4883857906197029,1.3379863006932637,1.4960351586063512
Adamts20,473.87460007908203,0.3457718100943956,0.30441644810773283,1.1358512729641572,0.25601881425540185,0.9974253518301344,153.09046993289377,1.0,131.2366190193289,174.9443208464587,153.2271796007515,152.9537602650361
Adamts3,46.90236395458724,-0.26079068843063297,0.2984610450763561,-0.8737846788813399,0.38223552563507435,0.9974253518301344,15.508153433490902,1.0,17.012726513408968,14.003580353572838,15.842158436213717,15.174148430768085
Adamts5,16.587141339669557,-0.2558537527715312,0.4976646686494916,-0.5141087340313697,0.6071759713465216,0.9974253518301344,5.290756327834468,1.0,5.199179150738755,5.382333504930183,5.215731689618033,5.365780966050903
Adamts6,123.94148835803338,-0.2756654121499586,0.20381288181640522,-1.3525416533694772,0.17620210320664798,0.9974253518301344,41.85394346788714,1.0,44.34758759635799,39.360299339416294,43.58844469459296,40.119442241181325
Adar,598.1731634738516,0.11880192545791367,0.12286061409221147,0.9669650956550517,0.3335614828379563,0.9974253518301344,193.6095863166464,1.0,187.92101158358867,199.29816104970416,193.67229700973985,193.546875623553
Adarb1,3670.7446864739827,-0.052172982635765766,0.14298376820212796,-0.3648874504552979,0.7151954224939698,0.9974253518301344,1090.2670410963942,1.0,1122.9725811670876,1057.5615010257004,992.8992943546524,1187.6347878381357
Adcy1,1631.7914712150887,0.019661427090257103,0.16373560683517777,0.12008033848159252,0.9044195073000602,0.9974253518301344,491.7249917673302,1.0,482.34192635394373,501.1080571807167,455.6193429833784,527.830640551282
Adcy2,765.169462523562,0.054544818651952834,0.1451316815029314,0.37582985387550355,0.7070433919641581,0.9974253518301344,264.4341541672898,1.0,270.4027822078845,258.4655261266951,281.42139967161364,247.44690866296597
Adcy3,82.86135933505925,-0.17673206011886816,0.23951575478366918,-0.7378723803721918,0.4605920041733109,0.9974253518301344,29.765269543578032,1.0,31.10095235270064,28.42958673445543,32.69245012041197,26.8380889667441
Adcy8,579.7844431362146,-0.37468169261766804,0.15869566859018655,-2.3610076818494696,0.018225353083064184,0.5725564768556471,203.1581403262156,1.0,215.6404341027223,190.6758465497089,218.6767537500901,187.6395269023411
Adcyap1,150.90880938807592,0.8456731739094757,0.46178330673278684,1.8313203651573933,0.06705273969990261,0.9974253518301344,49.95693510814025,1.0,49.95144279145243,49.962427424828086,51.41087808522793,48.50299213105257
Adcyap1r1,4118.465222269796,-0.03474585223558758,0.12096321736976988,-0.28724312225735305,0.7739261700696256,0.9974253518301344,1406.9267739800082,1.0,1395.0783244757802,1418.7752234842367,1481.5335074608092,1332.3200404992074
Add2,1175.4852380567886,0.1926549573485196,0.23708511856354705,0.8125982706792344,0.41644842338526167,0.9974253518301344,346.8165330163574,1.0,341.5932112028502,352.0398548298645,313.0557474202521,380.57731861246276
Adgra2,33.47037884026068,0.0899194574784624,0.37786197073910915,0.23796905865540605,0.8119050925176755,0.9974253518301344,11.154361284235938,1.0,11.268444716436138,11.040277852035734,11.458367735589706,10.850354832882166
Adgra3,237.8011643206222,-0.15221786054645314,0.17623140332526593,-0.8637385714140199,0.3877315197171246,0.9974253518301344,79.1486310518295,1.0,81.98150593355442,76.31575617010456,81.39210501265141,76.90515709100755
Adgrb1,4370.297208693025,-0.23776572949634228,0.09848629009251024,-2.4142012992164084,0.015769747235063424,0.5435688873893585,1562.62958248436,1.0,1637.0650803666213,1488.194084602099,1710.783869428916,1414.4752955398044
Adgre1,28.398881821126498,1.0842591652508935,0.3884189409496985,2.7914683115088064,0.0052469495079011,0.30181044775025484,8.24245566750632,1.0,6.231170186610888,10.253741148401751,7.314568056289425,9.170343278723214
Adgre5,303.8359164143046,-0.012989841043792718,0.17314554987178532,-0.07502266765395775,0.9401966765343113,0.9974253518301344,99.46066461262957,1.0,99.00256880997192,99.91876041528724,100.60669469740861,98.31463452785054
Adgrf1,0.17809361154877265,-1.2707119096850144,4.439385071194816,-0.2862360190221154,0.7746973581004368,,0.028790114994628916,0.08333333333333333,0.05758022998925783,0.0,0.0,0.05758022998925783
Adgrf5,418.1083981217821,-0.06007712910697241,0.16150292541938413,-0.3719878692659381,0.7099018812353801,0.9974253518301344,131.37662186433764,1.0,132.1937137002982,130.55953002837705,127.36373803382249,135.38950569485274
Adgrg1,1938.4018583048567,-0.11274749556136707,0.14883084798514634,-0.7575546137627296,0.4487176594895069,0.9974253518301344,832.7731422233911,1.0,879.9930359221077,785.5532485246748,1038.3936193908644,627.1526650559181
Adgrg2,15.234423804512303,-0.3487277976131896,0.618941579113808,-0.5634260314398223,0.573144815372082,0.9974253518301344,4.188289158552122,1.0,4.688755923867018,3.6878223932372265,3.4293584966726858,4.947219820431559
Adgrg5,1.7252061542719705,0.47326217534010856,1.525034637771533,0.31032880409304414,0.7563109291397779,,0.7429149537951906,0.8333333333333334,0.8387637936860474,0.6470661139043337,0.9274900378352232,0.5583398697551578
Adgrg6,25.534433693161407,0.6396959705492431,0.4257908209679582,1.502371444022702,0.13300120692270903,0.9974253518301344,9.0924581536876,1.0,8.229720293006919,9.955196014368282,9.940183673913639,8.244732633461561
Adgrg7,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Adgrl1,1701.5814218892485,-0.11095119877599317,0.10108633216670845,-1.0975885304950612,0.27238420340422564,0.9974253518301344,589.1503058736449,1.0,603.6445536239552,574.6560581233346,627.4691718616932,550.8314398855965
Adgrl2,108.47235082121541,0.04056608447478031,0.26962955665868615,0.15045117819234996,0.8804086663735785,0.9974253518301344,33.5525918891035,1.0,33.43225274336495,33.672931034842044,31.982540564737956,35.122643213469054
Adgrl3,1563.8004292532194,-0.08102746677378606,0.11319314688974123,-0.7158336789833486,0.4740940538259373,0.9974253518301344,531.5412131933525,1.0,536.5773723409226,526.5050540457827,556.8913993901823,506.191026996523
Adgrv1,28.952396761010828,-0.4341266690140322,0.4063681233308658,-1.0683088659997215,0.28538121049404175,0.9974253518301344,9.316490378685677,1.0,10.305677194538557,8.327303562832796,9.256724613682312,9.37625614368904
Adh5,1725.539259246835,0.08175589829755282,0.11216049592029836,0.7289188374813255,0.46605131113611875,0.9974253518301344,544.7830055547514,1.0,536.1693593422457,553.3966517672571,531.4625161506577,558.1034949588452
Adipoq,0.2576532714196911,-0.38916818120053065,4.2395382761744855,-0.09179494460224416,0.9268609607277597,,0.12720798004563907,0.25,0.05758022998925783,0.19683573010202035,0.17112182333725204,0.08329413675402614
Adipor1,787.3297347475287,0.1864743943042057,0.1259257995583216,1.4808275584372326,0.13865253086110488,0.9974253518301344,249.7712992389351,1.0,241.79727391741122,257.745324560459,244.85296137177374,254.68963710609648
Adm,32.4165836447169,-0.3271578388199583,0.4989307022897796,-0.6557179931371404,0.5120055895359783,0.9974253518301344,10.22266303801235,1.0,8.78789992477134,11.657426151253356,9.98750494009696,10.457821135927738
Adora1,1942.7630257646015,0.07229318373909017,0.10352175675247458,0.6983380692809009,0.484965796724927,0.9974253518301344,624.7483959408772,1.0,621.0231336418514,628.4736582399031,621.0999750657544,628.3968168160001
Adora2a,40.404921804927746,0.13575885568199195,0.36238240357400636,0.374628719118441,0.7079366112457419,0.9974253518301344,13.831649651914823,1.0,12.83700336428768,14.826295939541962,14.612020932537996,13.051278371291644
Adora2b,656.7837390476865,-0.16036173702170983,0.25298459447754285,-0.6338794555964354,0.5261594940915973,0.9974253518301344,198.36061984110245,1.0,196.55003166202198,200.1712080201829,184.39407014089844,212.32716954130646
Adprhl1,2.1325439825668684,-0.6194654877191027,1.323140113348106,-0.4681782990854931,0.639657089585506,,0.6330422797223643,1.0,0.7866656779554796,0.4794188814892488,0.571722531077855,0.6943620283668733
Adra1a,350.0723985159123,-0.3390379261553735,0.1826327612579937,-1.8563916124360413,0.06339775939418159,0.9974253518301344,128.47783177279163,1.0,135.6676092607614,121.28805428482183,143.63257785126316,113.32308569432007
Adra1b,169.32651802477184,-0.05180538929932693,0.1948300038310252,-0.26590046851437427,0.7903158642588208,0.9974253518301344,52.69934410173096,1.0,54.31223029819213,51.08645790526978,50.65685151661637,54.741836686845545
Adra2a,428.68552425516253,0.01836508922655842,0.2369390278787203,0.07750976861422249,0.938218020423595,0.9974253518301344,141.22398949278843,1.0,144.6157045116386,137.83227447393827,143.8227845916347,138.62519439394214
Adrb1,383.17126556089914,-0.31744728791425847,0.19782042425310192,-1.6047245329334632,0.10855444046019058,0.9974253518301344,143.5318003399477,1.0,160.65880112961563,126.40479955027978,163.14939581937355,123.91420486052186
Adrb2,5.573040266304002,1.0747265501012278,0.9372880044209403,1.1466342735978974,0.2515328051876875,0.9974253518301344,2.2036989096407567,1.0,1.9491822864574606,2.458215532824052,2.6087204870568166,1.7986773322246956
Adrb3,1.3791252067380346,-0.159870687864433,1.6715324100769806,-0.09564318759279716,0.9238039636649437,,0.35824442691841213,0.6666666666666666,0.3689277241716427,0.3475611296651815,0.2702472792377543,0.44624157459906993
Adtrp,1.6683639424632775,0.9444505889460114,1.6517309002596143,0.5717944665184658,0.5674612265319332,,0.5550359976093937,0.8333333333333334,0.5355755607387603,0.5744964344800271,0.5750773776355299,0.5349946175832576
Aebp2,444.9785907768481,0.006443879278371288,0.13047669834325598,0.04938720369378781,0.9606107256915172,0.9974253518301344,147.03853889385232,1.0,150.9845841672392,143.0924936204654,150.0597046305219,144.0173731571827
Afap1l2,222.55580328101664,0.07290404758086251,0.1745805658725078,0.4175954363334042,0.6762429340110436,0.9974253518301344,75.30445812615297,1.0,73.5162020327558,77.09271421955013,78.59477967286294,72.01413657944299
