,baseMean,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,stat,pvalue_mtDSB_vs_control,padj_mtDSB_vs_control
Abraxas2,259.6063885177886,0.039960203401552374,0.14324535761148274,0.2789633400192587,0.7802729587693575,0.9999089513852738
Acaa2,719.1918454220431,-0.09358040153810426,0.11635519667916654,-0.8042649078763483,0.42124399973983884,0.9999089513852738
Acaca,1149.865462376354,-0.020860575156729518,0.11322729194736876,-0.1842362808290611,0.8538280986160285,0.9999089513852738
Acacb,172.3518031380091,-0.3157764099864201,0.24275883078428961,-1.3007823812885817,0.1933329543602902,0.9999089513852738
Acan,2.287991188777803,1.2833398057095573,1.3622640420919159,0.9420639215719435,0.34615991444841354,0.9999089513852738
Ace,30.062120066177467,-0.43189765196007657,0.4115979070242922,-1.0493193589893213,0.2940311590023067,0.9999089513852738
Ace2,7.584485467058136,0.7925386000536119,0.6830863623647782,1.1602319175424916,0.24595439525132345,0.9999089513852738
Acer1,0.15792207135954184,0.9543856482214617,4.427724182917884,0.21554767388254945,0.8293403470759629,0.9999089513852738
Ache,139.40339444923407,0.04565034829540265,0.18567331963577785,0.24586380199886387,0.8057876656528564,0.9999089513852738
Ackr1,67.00941212035308,0.06961930642808024,0.2570868172684288,0.2708007636011516,0.7865442725458273,0.9999089513852738
Ackr2,0.9489473694729892,1.0441480593876187,1.8879528882780097,0.5530583235792392,0.580223473516857,0.9999089513852738
Ackr3,376.66753227285693,-0.0759039252493523,0.1876134555291865,-0.40457612720396874,0.6857891093997348,0.9999089513852738
Ackr4,4.705503487184849,0.10592468870281181,0.931189981763998,0.11375196337717636,0.9094344189994096,0.9999089513852738
Acly,2012.5879831826287,-0.085636638896694,0.1096081914405085,-0.7812978005678943,0.4346273634269917,0.9999089513852738
Acod1,0.49770444484260307,-0.9452393414146,2.8667325449702536,-0.32972707658865613,0.7416061927019375,0.9999089513852738
Acot6,216.0663799527698,-0.10029556329340385,0.18319085209050148,-0.5474922036164502,0.5840406252699316,0.9999089513852738
Acox1,2556.9273684417317,-0.01148312247937213,0.09231329314847206,-0.12439294588812096,0.9010041583357099,0.9999089513852738
Acp2,620.1872282897217,-0.023521529114742694,0.11906957514145633,-0.19754441121334973,0.8434015309680379,0.9999089513852738
Acp5,2.0382956858420553,0.22885782158070758,1.3123650352533982,0.174385796202288,0.8615622762801238,0.9999089513852738
Acr,6.454053246552746,-0.5373344883473825,0.7646726733917205,-0.7026986932382778,0.4822435422196337,0.9999089513852738
Acsl1,75.30195201503939,0.08259362441413176,0.23112931217803617,0.35734811667033767,0.7208312127691068,0.9999089513852738
Acsl4,487.4472073864353,0.16315900873969233,0.12535817738241994,1.3015426049308014,0.1930727910882326,0.9999089513852738
Acsl6,9937.272259122703,-0.015593368569603633,0.11119023085978819,-0.14024045502043253,0.8884700092389417,0.9999089513852738
Acss1,1529.6331071358072,0.06780634442187808,0.15978280499132372,0.4243657158575981,0.6712991198633109,0.9999089513852738
Acss2,796.8867571532427,-0.1137606201292377,0.11425190823179557,-0.995699957137161,0.3193959509509754,0.9999089513852738
Actc1,0.4865192149142819,0.9200296512650015,2.8819249511055407,0.3192413636281775,0.7495434929959728,0.9999089513852738
Actg2,0.15792207135954184,0.9543856482214617,4.427724182917884,0.21554767388254945,0.8293403470759629,0.9999089513852738
Actl6a,104.35070797054065,-0.02902344864176741,0.21681792819563137,-0.13386092600045515,0.8935125486715578,0.9999089513852738
Actl6b,105.50320552695298,0.03512754918816461,0.21483977217019143,0.16350580171132056,0.8701202055184077,0.9999089513852738
Actn1,98.9297976788784,-0.05589133220011177,0.21240112594283814,-0.26314047042836003,0.7924423118695747,0.9999089513852738
Actn2,15.77559221456715,-0.18760548598790147,0.5141518371828953,-0.36488343018633623,0.7151984236175983,0.9999089513852738
Actr1a,271.94258743178125,-0.0007829114397106774,0.142313872453217,-0.005501300935845483,0.9956106190592354,0.9999089513852738
Actr1b,482.0453344682412,0.03725745830743437,0.12529414197635655,0.2973599381403241,0.7661917258161878,0.9999089513852738
Actr2,2568.5773597278426,-0.011838456053940636,0.11250712299268933,-0.10522405816660954,0.91619802103399,0.9999089513852738
Acvr1,215.39847462776174,0.22129836937666772,0.1810993330257919,1.2219723048077198,0.22171810042527385,0.9999089513852738
Acvr1b,234.9825252847029,-0.0023944446470186543,0.15288272696443675,-0.01566196976310898,0.9875040670061067,0.9999089513852738
Acvr1c,118.02321550222125,-0.08339143822467818,0.3352330432246425,-0.24875661844825028,0.8035490498549895,0.9999089513852738
Acvr2a,268.20799700264064,-0.05167773613605719,0.17336108891189894,-0.29809305225533916,0.7656321441578394,0.9999089513852738
Acvr2b,94.98491564778861,0.01914596422428293,0.22848136498285385,0.08379661170931696,0.9332181420106481,0.9999089513852738
Acvrl1,61.63839709566839,0.15411505866917807,0.3369557095343411,0.4573748249648559,0.6474016561790841,0.9999089513852738
Ada,4.309540438685513,0.7312133751044455,1.0083230633157172,0.7251776753969719,0.46834303673345223,0.9999089513852738
Adad1,1.3483547421276991,0.1747457566523303,1.8422398643956583,0.09485505119587409,0.9244299594210891,0.9999089513852738
Adad2,0.3648906971129689,-0.007397932673110196,3.6467602450555323,-0.002028631490962615,0.9983813873639943,0.9999089513852738
Adam10,930.2061235059481,-0.025019550601912702,0.10815868288560086,-0.2313226264818314,0.8170641699317939,0.9999089513852738
Adam17,135.28012499852005,-0.05268150558239994,0.1987498646830117,-0.26506435949741264,0.790959882578144,0.9999089513852738
Adam18,1.5956018231497973,-2.955005215329227,2.1328737084845835,-1.3854571902566009,0.16591271400618868,0.9999089513852738
Adam28,0.6270249807509403,-2.7858761240844245,3.766368218151703,-0.7396717375263849,0.45949920115361864,0.9999089513852738
Adamdec1,0.15792207135954184,0.9543856482214617,4.427724182917884,0.21554767388254945,0.8293403470759629,0.9999089513852738
Adamts1,116.67386138675481,-0.14853345468564208,0.3099288102677664,-0.4792502334885065,0.6317606216952547,0.9999089513852738
Adamts13,0.2069686257534271,-0.969188503896664,4.42774672984595,-0.21888977916548177,0.8267359084612689,0.9999089513852738
Adamts14,0.9648964563349948,0.8272902033153806,2.0537553879950385,0.4028182753171086,0.6870819158125943,0.9999089513852738
Adamts18,3.056242938762465,0.4654746229836159,1.1611725651354856,0.40086601850544445,0.6885187698125774,0.9999089513852738
Adamts20,350.58270549453977,0.5116424119471913,0.2481013211882063,2.06223171040297,0.039185681046121426,0.9999089513852738
Adamts3,36.29430000845735,-0.27921596762015494,0.33403828641257544,-0.8358801340373639,0.40322233945338526,0.9999089513852738
Adamts5,11.955720347948912,0.354639813295896,0.5744402494637549,0.617365885532839,0.5369934182867424,0.9999089513852738
Adamts6,99.90309132656743,-0.04604964500816572,0.23161932205836006,-0.19881607716891084,0.8424066192835749,0.9999089513852738
Adar,443.6297461345526,0.07642351356268706,0.12936758570171158,0.5907470031859453,0.5546899492429147,0.9999089513852738
Adarb1,2280.92191884205,-0.11500139595682977,0.4389346379347651,-0.26200118655006077,0.7933205274015219,0.9999089513852738
Adcy1,1046.0046797955576,0.1069936623315151,0.4466396970135174,0.23955251413372908,0.8106771811353563,0.9999089513852738
Adcy2,644.0562509619023,-0.15438676276768315,0.15769731997758704,-0.9790068898420442,0.3275765752283224,0.9999089513852738
Adcy3,74.8874264108903,-0.06535687773435367,0.22625486031363812,-0.2888639724413209,0.7726854747793919,0.9999089513852738
Adcy8,501.4997253751888,-0.0035996561163781334,0.23152293207502758,-0.015547730344100967,0.9875952057773807,0.9999089513852738
Adcyap1,118.32537581273543,-0.7815603397495257,0.3884080567101685,-2.012214541504037,0.04419732627196702,0.9999089513852738
Adcyap1r1,3392.1045908435885,0.09508280442421972,0.13528250557331148,0.7028462698947648,0.48215155848055824,0.9999089513852738
Add2,717.3532079099247,-0.11432936082754776,0.15081440196063142,-0.7580798606846069,0.4484031753514768,0.9999089513852738
Adgra2,26.165715678960982,-0.08952193735446404,0.4701077746346652,-0.190428540400197,0.8489733348361849,0.9999089513852738
Adgra3,186.43069569660602,-0.04226969642484911,0.1659497328031284,-0.25471385648445144,0.7989441132438057,0.9999089513852738
Adgrb1,3917.3531886450673,-0.03848552831056207,0.1070617738829613,-0.35947030312270006,0.7192432898761004,0.9999089513852738
Adgre1,16.758368608908853,0.29074391479931966,0.5786366117521685,0.5024637378525333,0.6153413539415418,0.9999089513852738
Adgre5,230.28565149262047,0.04701140279666729,0.16239279897006748,0.289491917713251,0.7722049639785954,0.9999089513852738
Adgrf1,0.0,,,,,
Adgrf5,291.95508336543077,0.04955573378673975,0.2120800260698897,0.23366525695545204,0.815244862045305,0.9999089513852738
Adgrg1,2380.994191631064,-0.18845135617080105,0.21523432192783673,-0.8755636855816359,0.38126727438658004,0.9999089513852738
Adgrg2,7.853359343996591,-0.17217036973439626,0.6986120559628979,-0.2464463191908328,0.8053367541138026,0.9999089513852738
Adgrg5,2.1224188338138377,-0.9456660869038778,1.4069571339289497,-0.6721356778390899,0.5014973251186119,0.9999089513852738
Adgrg6,22.785956383411172,-0.018906630480839,0.42024561604749183,-0.04498947700789904,0.9641156965938561,0.9999089513852738
Adgrg7,0.0,,,,,
Adgrl1,1437.9373311278787,-0.020179944808401535,0.11125957423251892,-0.18137715291115455,0.8560715507814232,0.9999089513852738
Adgrl2,73.401630311267,0.021827864948433324,0.28742118219746154,0.07594382843167537,0.9394637874730833,0.9999089513852738
Adgrl3,1275.468215703888,0.039107864619996366,0.11066645088885571,0.3533850078852993,0.7237998236982586,0.9999089513852738
Adgrv1,21.1988178772183,-0.13968638169114989,0.4592799842175178,-0.30414210610361275,0.7610196292850163,0.9999089513852738
Adh5,1217.581199120804,0.02486451327357919,0.10837570226192185,0.22942885494284276,0.8185356112056104,0.9999089513852738
Adipoq,0.39156679165021196,2.0604664965273884,4.308718898807982,0.4782086148849074,0.6325017315109325,0.9999089513852738
Adipor1,561.1074078486865,0.010150996605299754,0.13197787233562894,0.07691438288598153,0.9386916555541976,0.9999089513852738
Adm,22.954749307323414,1.2294226042047827,0.5827040079557302,2.109857813605747,0.0348706049143372,0.9999089513852738
Adora1,1423.1233535484287,-0.017872807474191937,0.12501526205949204,-0.14296500427033185,0.8863178197750007,0.9999089513852738
Adora2a,33.57687546127613,0.2618683316833427,0.47106498123344237,0.5559070236927046,0.578274416479172,0.9999089513852738
Adora2b,422.8662745360491,0.2543748132778154,0.18032006194930258,1.4106850370833028,0.15833750488001752,0.9999089513852738
Adprhl1,1.3079083834804668,-0.7099035665479739,1.556532135744671,-0.45608025060680435,0.648332271319939,0.9999089513852738
Adra1a,328.89091751439076,-0.011344788639612054,0.14033076813434256,-0.08084320203215428,0.9355666502351723,0.9999089513852738
Adra1b,116.3442041807702,-0.12841549730223387,0.3566857981403592,-0.36002413881278544,0.7188290821262495,0.9999089513852738
Adra2a,329.9355518264528,-0.14609996829109986,0.18929817778985444,-0.7717980700970604,0.4402340349577485,0.9999089513852738
Adrb1,374.5709922788761,-0.36703383503259596,0.22994327288703642,-1.5961929671798123,0.11044571730602466,0.9999089513852738
Adrb2,6.001820429307344,-0.09872899870190521,0.8442691020904605,-0.11694020124323672,0.9069074406992131,0.9999089513852738
Adrb3,0.6155863689845644,0.048850316598125075,2.6019100509905457,0.01877479068868187,0.9850207643943952,0.9999089513852738
Adtrp,1.3115064142423447,-0.7413969845879623,1.679396854672624,-0.4414662219505513,0.6588755099493526,0.9999089513852738
Aebp2,343.48296401309585,-0.1376256738619846,0.14813237948862643,-0.9290721875736255,0.35285167691149155,0.9999089513852738
Afap1l2,179.97269737854307,0.0772539812483811,0.21294794630186847,0.36278340594498265,0.7167666887513537,0.9999089513852738
Afdn,327.28220182232553,0.1131415422074832,0.13744637163136803,0.8231686356256058,0.4104121021432614,0.9999089513852738
Afg3l2,647.6407259608014,0.03840382264761166,0.11307849283374,0.33962092777516095,0.7341420158775469,0.9999089513852738
Afp,0.14774983801143024,0.9543856482214617,4.427724182917884,0.21554767388254945,0.8293403470759629,0.9999089513852738
Ager,11.882628761958165,-0.3148218056213209,0.5991234027858587,-0.5254707196504655,0.5992560028344307,0.9999089513852738
Agl,1238.5135900058174,-0.008991684245226585,0.09983326396412943,-0.09006701662541394,0.9282339595813228,0.9999089513852738
Ago1,260.5945050415644,-0.16627549333840125,0.15177568704062477,-1.095534446791174,0.27328256286182295,0.9999089513852738
Ago2,397.3766967326688,-0.1510023111362621,0.14243151255934564,-1.0601748757905338,0.2890650488379267,0.9999089513852738
Ago3,364.1054089971854,0.057729365491297216,0.15083962696865813,0.38272015551518423,0.7019272683148768,0.9999089513852738
Agpat3,3748.756971429011,-0.006080970260896086,0.10494875045350749,-0.057942283587168276,0.9537946022472159,0.9999089513852738
Agpat4,209.36905762359422,0.12073883061093436,0.19909111209702926,0.6064501289846177,0.5442158892801525,0.9999089513852738
Agps,451.92634475951127,-0.012120930840276841,0.12566057202983583,-0.0964577086072706,0.9231570608956917,0.9999089513852738
Agr3,4.639659363048094,0.2741332301768127,1.1360324837959634,0.24130756302039708,0.8093167496244027,0.9999089513852738
Agrn,417.85218255055366,0.21916198718578053,0.19213205127924085,1.1406841582472615,0.25400138128745864,0.9999089513852738
Agrp,2.9199076441872744,2.950275673993793,1.6290993943714784,1.8109856796871724,0.07014306841433912,0.9999089513852738
Agt,3504.55213408638,0.2133129330073871,0.17468841926457265,1.2211051763214829,0.22204620007670361,0.9999089513852738
Agtr1a,2.0137472802483036,-0.5388470395140129,1.3039864169213868,-0.41323056170032046,0.6794376988381081,0.9999089513852738
Agtr1b,2.082493781857669,-0.14854054814560635,1.3451238903087364,-0.1104288974538345,0.9120692364171258,0.9999089513852738
Agtr2,4.1355761180691415,1.2132467374051745,1.0137864546086461,1.1967478277992247,0.23140485899873386,0.9999089513852738
Agtrap,58.785064887693174,0.040742301179426905,0.2761031362706886,0.14756189201517647,0.8826885315489109,0.9999089513852738
Agxt2,0.14774983801143024,0.9543856482214617,4.427724182917884,0.21554767388254945,0.8293403470759629,0.9999089513852738
Ahi1,1346.5322986528072,-0.013965645433851436,0.19996316584108711,-0.06984108985826962,0.9443201420304921,0.9999089513852738
Ahr,13.080369899946918,-0.6762804717505241,0.5540390990304664,-1.2206367257003565,0.22222359463783925,0.9999089513852738
Aicda,0.0,,,,,
Aida,388.86282340756037,-0.04824472874891594,0.13025879852421374,-0.3703759691898874,0.7111023765094449,0.9999089513852738
Aif1,116.65120143387247,0.09051989177248204,0.2654057249131925,0.3410623180871054,0.7330566680620829,0.9999089513852738
Aif1l,55.54825735457939,-0.15778407402332625,0.33572599393981617,-0.4699787233383286,0.6383702187658872,0.9999089513852738
Aifm1,91.5946017134559,0.3015230405101318,0.2232141865996637,1.3508238212964288,0.17675187539531867,0.9999089513852738
Aim2,5.5480118109763765,0.17497509625559246,0.8437558228465486,0.20737646072211424,0.8357158646400571,0.9999089513852738
Aip,434.62403245170685,-0.11063759786746682,0.1406028149439602,-0.786880390065899,0.43135188799397184,0.9999089513852738
Aire,0.7415213984813849,0.11835194300792526,2.5005240041059635,0.04733085657789587,0.9622495356407318,0.9999089513852738
Ajuba,16.768703335404787,0.14406085007655203,0.4721491918516193,0.30511722261260493,0.7602768745008532,0.9999089513852738
Ak4,518.2159028484512,0.011377240280992127,0.13553056155333212,0.08394593920807385,0.9330994142290392,0.9999089513852738
Akap5,77.26550688342924,-0.27870969157903264,0.23439965975188873,-1.1890362463582325,0.23442540397704614,0.9999089513852738
Akap9,363.33510882489924,0.12588738886363565,0.14166586843615595,0.8886218695674667,0.3742063335957383,0.9999089513852738
Akip1,40.41723691698013,-0.05927377380535476,0.32685080492288776,-0.18134810412762764,0.8560943502916187,0.9999089513852738
Akr1b3,241.71653697092975,0.1922688635140358,0.17275112684116634,1.1129818197412673,0.265716237658703,0.9999089513852738
Akt1,712.430306267603,-0.11546246827368743,0.11373151111158075,-1.0152196796225494,0.31000112166667126,0.9999089513852738
Akt1s1,493.262472017266,-0.04604193517766671,0.16081690451542596,-0.28630034458380116,0.7746480942280213,0.9999089513852738
Akt2,238.20392913802183,0.040208833747650816,0.1967109859593197,0.2044056337349969,0.8380365280432024,0.9999089513852738
Akt3,207.7679021923042,-0.01345496967060567,0.17357707927303817,-0.07751582021633682,0.9382132064272507,0.9999089513852738
Aldh1a2,18.93099753621515,-0.33999486984951544,0.4340292434703101,-0.7833455348101975,0.4334242305110473,0.9999089513852738
Aldh1a3,1.2552637983247037,0.12737814276718928,1.8539234505386757,0.06870733671888034,0.9452225781501845,0.9999089513852738
Aldh1l1,1092.6347155928054,-0.1246846439036165,0.13169485178757964,-0.9467693095910049,0.343756343768717,0.9999089513852738
Aldh1l2,12.072487884908519,0.13338274191808303,0.5682799321495824,0.2347130953816157,0.8144314229970906,0.9999089513852738
Aldh2,119.94066678240905,0.08696908605436499,0.19735191346453526,0.4406802271516541,0.6594445131204074,0.9999089513852738
Aldh3a1,1.2187328137302906,-0.5219797258391321,1.8685372838791006,-0.2793520527219545,0.7799746632564776,0.9999089513852738
Aldh4a1,432.005947976515,-0.007222855218924399,0.1264756947649585,-0.05710864235493863,0.9544586520571825,0.9999089513852738
Aldh9a1,377.90469109664946,-0.03519037813078494,0.14810436331933116,-0.23760527605057907,0.8121872580022077,0.9999089513852738
Aldoa,6510.371606525525,0.03841000465432634,0.11694052441382007,0.3284576056663128,0.742565693549761,0.9999089513852738
Aldoc,23842.852878813766,0.09121946571236188,0.15652530199660453,0.5827777653119665,0.5600429148602115,0.9999089513852738
Alg13,82.62367448044242,0.15426223282842488,0.22117791135184192,0.6974576795918379,0.4855164154205608,0.9999089513852738
Alk,27.62754534991264,-0.08212184890650127,0.3931759866176839,-0.20886791589933704,0.8345513511340108,0.9999089513852738
Alkbh5,328.5998305605388,0.03625706077345737,0.13373908557357136,0.2711029510779177,0.7863118519140393,0.9999089513852738
Alox12,2.623403966127377,-1.13774916322259,1.17695696718167,-0.966687138907919,0.3337004583565436,0.9999089513852738
Alox12b,0.9200924521837299,0.01139493229082916,2.0185967100005198,0.0056449771439616705,0.9954959838114157,0.9999089513852738
Alox12e,0.2069686257534271,-0.969188503896664,4.42774672984595,-0.21888977916548177,0.8267359084612689,0.9999089513852738
Alox15,1.399732948865198,0.792541609217953,1.5783578440020016,0.5021304973582075,0.6155757288207195,0.9999089513852738
Alox5,3.8154726359498796,0.07223845548059873,1.0318072167906345,0.07001158191671841,0.9441844412229784,0.9999089513852738
Alpl,911.2796817552493,-0.12614326948363502,0.1700665170303901,-0.7417290110145185,0.4582515389012287,0.9999089513852738
Als2,159.6181336341833,0.1635889673543424,0.16814304521101298,0.9729154551057678,0.33059532303448824,0.9999089513852738
Alx1,0.3637248709411622,-1.9662472611427244,3.7931357017426244,-0.518369870141846,0.6042002323770836,0.9999089513852738
Alx4,2.2930604383729745,-0.4312889849028949,1.4551638179566315,-0.29638517641850043,0.766935944563541,0.9999089513852738
Ambra1,733.8156543262508,0.02309563672066065,0.10568616501443834,0.21853036977456256,0.8270158984078163,0.9999089513852738
Amd1,854.5882301007833,-0.06113965711529257,0.11321418363648376,-0.540035313168924,0.5891726794309312,0.9999089513852738
Amelx,0.29073581908917595,-0.007398648057258491,3.9159171036663234,-0.0018893781102596427,0.9984924952732074,0.9999089513852738
Amer1,68.37221865936078,-0.04969207531890697,0.24002850023040595,-0.20702572932467192,0.8359897646675436,0.9999089513852738
Amfr,2103.14386384427,0.060693961974445036,0.11776712224232867,0.5153727187929026,0.6062925925386509,0.9999089513852738
Amh,6.230000201582332,-0.17446937804527715,0.7579471856258646,-0.23018672191679349,0.8179466792280262,0.9999089513852738
Amhr2,11.975934517184749,0.6007811010255395,0.6615005961432486,0.908209462740136,0.36376756553018086,0.9999089513852738
Amigo3,11.787732005718453,0.6453978997282447,0.5590367774983324,1.154482004952116,0.24830261197745573,0.9999089513852738
Amy1,214.29751848156465,-0.17147926224166715,0.20163397158739563,-0.8504482696624447,0.3950759093464429,0.9999089513852738
Amy2a5,27.55644478101188,-0.07190610418138008,0.4085467618560308,-0.1760045872220603,0.8602903386249803,0.9999089513852738
Anapc11,239.79811490260298,-0.020262693417793923,0.17679733643989476,-0.11460972108413278,0.9087544741768959,0.9999089513852738
Anapc15,27.990765790670334,-0.26275822304031116,0.3852110546045747,-0.6821149598368527,0.49516626184758183,0.9999089513852738
Anapc16,600.0011185259909,0.009221928172684342,0.11871949288472038,0.07767829821880276,0.9380839574477737,0.9999089513852738
Anapc2,748.1704198405274,-0.09268327014144846,0.12227218995751736,-0.7580077708074962,0.4484463307304677,0.9999089513852738
Anapc4,579.2398410305617,0.023385128523438325,0.13022596084927693,0.17957347652442504,0.8574874288271201,0.9999089513852738
Anapc5,719.1517226828211,0.04324066741987813,0.1294868386348363,0.33393870663427366,0.7384258110285311,0.9999089513852738
Ang,2.664609939516764,-0.7825188261904498,1.1943943748312202,-0.6551595039963476,0.5123650642500033,0.9999089513852738
Angpt1,58.07823422709706,0.12454518773145089,0.2854486912887789,0.4363137458053807,0.6626091100749849,0.9999089513852738
Angpt2,10.716991632306796,0.2561964888175486,0.6321001468809464,0.40530996564663385,0.6852496820614444,0.9999089513852738
Angpt4,0.6132547166409509,-2.7628796335202215,3.2644236087216063,-0.8463606335092656,0.3973515923776806,0.9999089513852738
Angptl3,0.1429859810777457,-0.969188503896664,4.42774672984595,-0.21888977916548177,0.8267359084612689,0.9999089513852738
Angptl4,186.0949997152541,-0.15421378232012725,0.2886888875017086,-0.5341867629706202,0.5932123263862538,0.9999089513852738
Angptl8,0.0,,,,,
Ank,1837.0122698289151,0.04558421735079024,0.11807964409903456,0.38604636471090914,0.6994623312269335,0.9999089513852738
Ank1,236.14355504149333,-0.12265548895226626,0.29466047849947935,-0.41626040104486894,0.6772194656451153,0.9999089513852738
Ank2,1443.381561871697,-0.14952408965572622,0.0973616606563398,-1.5357594421433054,0.12459739029297834,0.9999089513852738
Ankle2,1060.015454054377,-0.03939917346245949,0.11437767014895578,-0.3444656060151369,0.7304961575519934,0.9999089513852738
Ankrd11,327.27570640496873,-0.09622454433691603,0.14680107815262797,-0.6554757332018509,0.5121615053620151,0.9999089513852738
Ankrd13a,231.71640602186844,0.19674784639812656,0.1733072269092769,1.1352547144564282,0.2562686105271562,0.9999089513852738
Ankrd13b,236.62869681871248,0.08858352090896222,0.15642196429816033,0.5663112677712618,0.5711822020172443,0.9999089513852738
Ankrd13d,153.83235792130597,0.12004568894716672,0.17847831778275405,0.6726065689014828,0.5011976215277565,0.9999089513852738
Anks6,61.43620181730689,-0.09082043925164685,0.31825938377544655,-0.28536610036210835,0.775363676216716,0.9999089513852738
Anln,98.02361998567164,-0.5811388262559082,0.3788242663693612,-1.5340591346629477,0.12501510552337677,0.9999089513852738
Ano1,44.89404025536615,0.04555535562427179,0.3123240135950779,0.14585927959844114,0.8840324778925597,0.9999089513852738
Ano5,7.833713920268853,0.3741470030021031,0.6726453007698954,0.5562322409356945,0.5780521014724502,0.9999089513852738
Anp32e,357.649844301616,-0.018163905624956782,0.14342114175607515,-0.12664733666567246,0.8992195293235872,0.9999089513852738
Anxa2,80.5168328544089,-0.34286391678879463,0.3008126302288303,-1.1397922903967683,0.2543728464278968,0.9999089513852738
Anxa6,724.5985334136772,-0.01160513550454433,0.13520155928838418,-0.08583581110770062,0.9315969383730588,0.9999089513852738
Anxa8,2.270224072327917,0.32172231280326813,1.3894982891000185,0.23153847351021098,0.8168964997995565,0.9999089513852738
Aox3,5.859329261276251,-1.1964024579671155,0.8423228520395846,-1.4203609163281863,0.1555026350331204,0.9999089513852738
Ap1b1,1045.5985126537814,-0.04104438775947618,0.12167073254302112,-0.33733985899167196,0.7358607156605728,0.9999089513852738
